language,size_bucket,repository,commit,path,bytes_before,bytes_after,file_size,lines_added,lines_removed,loc_changed
Rust,xlarge,vercel-next.js.git,6a1bfc29536437f4f2ecf8fab485d147915661fd,turbopack/crates/turbo-tasks-macros/src/derive/task_storage_macro.rs,108391,108495,108495,4,3,7
Rust,xlarge,vercel-next.js.git,73b44a185b8d390ec5bc89f58ffb37f73717e301,turbopack/crates/turbopack-ecmascript/src/analyzer/mod.rs,155209,155733,155733,47,45,92
Rust,xlarge,vercel-next.js.git,7bece27057791c5d5fb0029a4d462f2d8dbf5838,turbopack/crates/turbo-tasks-backend/src/backend/mod.rs,146704,147244,147244,42,28,70
Rust,xlarge,vercel-next.js.git,8fe8ff79157a675b56259a8eaf2d16fc1647b254,turbopack/crates/turbo-tasks-fs/src/lib.rs,124489,125674,125674,90,74,164
Rust,xlarge,vercel-next.js.git,9404b901ab8c2fbc935c75258a48c08f3d192391,turbopack/crates/turbo-tasks-fs/src/lib.rs,128809,128946,128946,7,3,10
Rust,xlarge,vercel-next.js.git,9cee46cd4431e1cbb9fa8adc2523710630a929d9,turbopack/crates/turbo-tasks-macros/src/derive/task_storage_macro.rs,124170,121803,124170,4,72,76
Rust,xlarge,vercel-next.js.git,9e97759ab8fc876dca1fbfc3e9746d34d113b0d8,turbopack/crates/turbo-tasks-backend/src/backend/mod.rs,137321,137388,137388,210,210,420
Rust,xlarge,vercel-next.js.git,c582bf8eb2e1fabb020c940f360562b70a26c6c2,turbopack/crates/turbo-tasks-backend/src/backend/mod.rs,137388,137388,137388,1,1,2
Rust,xlarge,vercel-next.js.git,c979cefa4a2889d582370f7e5dffb98604468504,turbopack/crates/turbopack-ecmascript/src/analyzer/graph.rs,111621,119241,119241,169,4,173
Rust,xlarge,vercel-next.js.git,d23af53268d062ff70b7c12322750b85ed3a76ba,turbopack/crates/turbopack-ecmascript/src/analyzer/mod.rs,156285,156597,156597,5,0,5
Rust,xlarge,vercel-next.js.git,e4cae3708480366826d8a6f42865f73072f9f760,turbopack/crates/turbopack-ecmascript/src/references/mod.rs,165764,165743,165764,3,5,8
Rust,xlarge,zed-industries-zed.git,00bee4515e2c69fbcedcb7032420ce9dafce6aa7,crates/git_ui/src/git_panel.rs,286054,286172,286172,4,0,4
Rust,xlarge,zed-industries-zed.git,01fe4f694eb4fea282c5132b0c0667cea9a85666,crates/collab_ui/src/collab_panel.rs,126985,127702,127702,25,11,36
Rust,xlarge,zed-industries-zed.git,060d0712f808d140adc48dcc6c90c6abcdbb1638,crates/workspace/src/workspace.rs,496882,499084,499084,192,119,311
Rust,xlarge,zed-industries-zed.git,062ae00294e26a68aaa04c0e6fd419b35cf8f3c7,crates/keymap_editor/src/keymap_editor.rs,155247,159816,159816,160,49,209
Rust,xlarge,zed-industries-zed.git,0a1a92131fc7bbe6b80c7b590d672814d7bbff5e,crates/git/src/repository.rs,155671,155868,155868,3,0,3
Rust,xlarge,zed-industries-zed.git,0b9aeaf663fa9a8a55d484eb60349e937bcb2b78,crates/sidebar/src/sidebar.rs,257345,257534,257534,5,1,6
Rust,xlarge,zed-industries-zed.git,0caaecc8c5a3a5d72517f558910aae7d9baffb20,crates/agent_ui/src/acp/message_editor.rs,123393,128157,128157,177,53,230
Rust,xlarge,zed-industries-zed.git,10b33f81b7a984889c7c8ef4d402b821fb80e9c0,crates/agent/src/tools/streaming_edit_file_tool.rs,163995,176296,176296,356,14,370
Rust,xlarge,zed-industries-zed.git,1240fd1f361ff38a676de6d997aef382edcfe8db,crates/git_graph/src/git_graph.rs,106032,106285,106285,8,1,9
Rust,xlarge,zed-industries-zed.git,1418af673bf0c2e8e8ce9d0c9c70b9cb08e1e305,crates/sidebar/src/sidebar.rs,130187,130408,130408,14,5,19
Rust,xlarge,zed-industries-zed.git,1dd80ac28f436cec7f481dbdfcb90d1d9c1d8cea,crates/agent_ui/src/agent_panel.rs,204632,204641,204641,1,1,2
Rust,xlarge,zed-industries-zed.git,1f11592d93fd401520df9f603a5c61aefe967841,crates/multi_buffer/src/multi_buffer.rs,322682,322836,322836,2,0,2
Rust,xlarge,zed-industries-zed.git,1f442da1d3597a51f9b1819ebdacfc25565a60b5,crates/vim/src/motion.rs,177147,177151,177151,2,1,3
Rust,xlarge,zed-industries-zed.git,269b03f4a3219d54e19354484ad44d928ce740a7,crates/workspace/src/workspace.rs,499418,501614,501614,61,3,64
Rust,xlarge,zed-industries-zed.git,26f81c481872c9f3a52e584eeb8140e76b1b6f85,crates/sidebar/src/sidebar.rs,130975,132265,132265,38,4,42
Rust,xlarge,zed-industries-zed.git,27a9b60e47bda1d651d41817b812726d2aca43d5,crates/edit_prediction/src/edit_prediction.rs,105972,106695,106695,30,12,42
Rust,xlarge,zed-industries-zed.git,2879349b1e6c4c7bc146676f30009ae0d3c4f505,crates/agent/src/tools/streaming_edit_file_tool.rs,172877,178514,178514,197,40,237
Rust,xlarge,zed-industries-zed.git,2b425aa102142932a88275341913e9e3d99bbbec,crates/editor/src/element.rs,552122,552130,552130,3,3,6
Rust,xlarge,zed-industries-zed.git,2b774e5cd240b2e3ca3094e7786cd30910fc4592,crates/project/src/lsp_store.rs,591775,592055,592055,4,0,4
Rust,xlarge,zed-industries-zed.git,2c0d6c067d874a450c02ce614a3dfce5f3ea12d1,crates/project_panel/src/project_panel.rs,295097,295600,295600,20,11,31
Rust,xlarge,zed-industries-zed.git,2c59990135f299a976b5d9cd4664b787f04bc451,crates/editor/src/inlays/inlay_hints.rs,208962,208964,208964,1,1,2
Rust,xlarge,zed-industries-zed.git,2c59990135f299a976b5d9cd4664b787f04bc451,crates/editor/src/split.rs,186363,186538,186538,3,0,3
Rust,xlarge,zed-industries-zed.git,2cc7d17f345df9fdf8c062cbcc041af7e9fd6c9c,crates/fs/src/fs.rs,103743,103720,103743,2,4,6
Rust,xlarge,zed-industries-zed.git,2d7c7200cfc4d590bd069974fa7ccc477b0e2cd2,crates/git/src/repository.rs,140229,140991,140991,42,27,69
Rust,xlarge,zed-industries-zed.git,304951a18f3fba770c16681a50a83e4fbf6d8c38,crates/agent/src/tests/mod.rs,186212,183416,186212,0,90,90
Rust,xlarge,zed-industries-zed.git,3225e53f2f1cd65c05dc950b10633992076bb7c8,crates/agent_ui/src/message_editor.rs,146343,147301,147301,28,2,30
Rust,xlarge,zed-industries-zed.git,33c78fad3361e7e975620f16243aa1cf7a9be84e,crates/agent_ui/src/agent_panel.rs,190335,191927,191927,64,35,99
Rust,xlarge,zed-industries-zed.git,3495746654fc0fd925ddd446180a687d9e3cb8de,crates/git/src/repository.rs,151577,151569,151577,1,1,2
Rust,xlarge,zed-industries-zed.git,35720710f2aa70447a3e7959d69d542cc7365d00,crates/agent/src/tools/streaming_edit_file_tool.rs,139698,140839,140839,28,0,28
Rust,xlarge,zed-industries-zed.git,365e4157b71e1faaf63f6a4d87db1116ccd30f2d,crates/agent_ui/src/connection_view/thread_view.rs,306712,309170,309170,151,84,235
Rust,xlarge,zed-industries-zed.git,376d410b83cd20acd156230fa55ca003e55da301,crates/zeta_prompt/src/zeta_prompt.rs,160520,163564,163564,104,6,110
Rust,xlarge,zed-industries-zed.git,3bcef8b1f2bddd4507f0823c09fcea761c7c78a9,crates/agent_ui/src/agent_panel.rs,240263,240087,240263,22,22,44
Rust,xlarge,zed-industries-zed.git,4a3f891c2fb0dfbd9e92731772d8e508357f011b,crates/project/src/lsp_store.rs,593388,593546,593546,4,0,4
Rust,xlarge,zed-industries-zed.git,52fb089258aaabfedeb4b708b93c1ff54f3799b3,crates/edit_prediction/src/edit_prediction.rs,111518,112293,112293,14,0,14
Rust,xlarge,zed-industries-zed.git,52fb089258aaabfedeb4b708b93c1ff54f3799b3,crates/edit_prediction/src/edit_prediction_tests.rs,104071,104471,104471,16,2,18
Rust,xlarge,zed-industries-zed.git,53db8891f028ab26dd57191549ce8d4e8d7746a0,crates/agent_ui/src/agent_panel.rs,232936,240851,240851,237,25,262
Rust,xlarge,zed-industries-zed.git,564424b31f82bdc488bd839292816cbbd59e8df0,crates/zed/src/zed.rs,215640,215654,215654,1,1,2
Rust,xlarge,zed-industries-zed.git,58fec75396006d95dd093caca2572eff1484f01a,crates/language/src/language.rs,110725,111140,111140,8,0,8
Rust,xlarge,zed-industries-zed.git,58fec75396006d95dd093caca2572eff1484f01a,crates/project/src/lsp_command.rs,179117,179034,179117,2,4,6
Rust,xlarge,zed-industries-zed.git,58fec75396006d95dd093caca2572eff1484f01a,crates/project/tests/integration/project_tests.rs,418801,414509,418801,162,232,394
Rust,xlarge,zed-industries-zed.git,58fec75396006d95dd093caca2572eff1484f01a,crates/settings_ui/src/page_data.rs,417221,417864,417864,14,1,15
Rust,xlarge,zed-industries-zed.git,5ab2d97a390fdb8bdb22050a308daa55dff84f22,crates/project/src/project.rs,219716,218658,219716,5,28,33
Rust,xlarge,zed-industries-zed.git,5ab2d97a390fdb8bdb22050a308daa55dff84f22,crates/worktree/src/worktree.rs,220211,220123,220211,0,4,4
Rust,xlarge,zed-industries-zed.git,5c91ebf1fe9f8716a945a669b2e9ebeb83cb6fbe,crates/project/src/git_store.rs,271883,270369,271883,80,116,196
Rust,xlarge,zed-industries-zed.git,5db8d6d1bc88ccd8ae7f4fb254b26a12f9d67cc3,crates/agent_ui/src/message_editor.rs,139816,139398,139816,18,28,46
Rust,xlarge,zed-industries-zed.git,5e60aa9872607a6caa2e4e6a6ce69ce12128f380,crates/zed/src/zed.rs,217843,218043,218043,11,3,14
Rust,xlarge,zed-industries-zed.git,5e9ee9ea4ac856ebd34bbf5f1319ac9b0a0a3d60,crates/agent_ui/src/connection_view.rs,222769,217375,222769,29,179,208
Rust,xlarge,zed-industries-zed.git,60a29857f12cba0d24209be6568f75b171bd7f45,crates/settings_ui/src/settings_ui.rs,202147,202244,202244,1,0,1
Rust,xlarge,zed-industries-zed.git,67d7f99891a7bf1b2f83d47fe3bbdaf02af13ba0,crates/git_graph/src/git_graph.rs,127084,127153,127153,10,8,18
Rust,xlarge,zed-industries-zed.git,67d7f99891a7bf1b2f83d47fe3bbdaf02af13ba0,crates/zed/src/zed.rs,219627,219746,219746,9,6,15
Rust,xlarge,zed-industries-zed.git,695382e078acfd8b5c4f512abf7e42127dc0b912,crates/sidebar/src/sidebar.rs,229217,234119,234119,139,9,148
Rust,xlarge,zed-industries-zed.git,6acc1a33441e7c89b46d112480a41d3616538b65,crates/agent/src/thread.rs,142237,141928,142237,4,9,13
Rust,xlarge,zed-industries-zed.git,70404840577dabf33cacddf5360873ad9ade3a30,crates/workspace/src/workspace.rs,511127,511261,511261,7,3,10
Rust,xlarge,zed-industries-zed.git,706faa973e71ecfeb82d5dcef844d6dc66a3d038,crates/project_panel/src/project_panel.rs,291911,292381,292381,21,7,28
Rust,xlarge,zed-industries-zed.git,72bc4dc5347217898347399571f460b3738b3ca8,crates/agent/src/thread.rs,159152,159130,159152,6,7,13
Rust,xlarge,zed-industries-zed.git,77425aae2de8ef8917a08a60807a69dc1992c784,crates/agent_ui/src/message_editor.rs,140556,140501,140556,4,5,9
Rust,xlarge,zed-industries-zed.git,783ec4456dc6aea5780a36c975038505110d1288,crates/project/src/lsp_command.rs,179142,179117,179142,4,5,9
Rust,xlarge,zed-industries-zed.git,78df135d15b916a1fd5143ba51612628c783492d,crates/collab_ui/src/collab_panel.rs,127702,127702,127702,1,1,2
Rust,xlarge,zed-industries-zed.git,7ba53153292c6f067fa2fd3cafc09b755080ea20,crates/collab/tests/integration/integration_tests.rs,236710,236743,236743,1,0,1
Rust,xlarge,zed-industries-zed.git,7c9a9d40c06c58c30d555d4398224a4737cd5f98,crates/agent_ui/src/agent_panel.rs,144753,190335,190335,1258,51,1309
Rust,xlarge,zed-industries-zed.git,7c9a9d40c06c58c30d555d4398224a4737cd5f98,crates/agent_ui/src/connection_view.rs,224408,224657,224657,12,4,16
Rust,xlarge,zed-industries-zed.git,7c9a9d40c06c58c30d555d4398224a4737cd5f98,crates/git/src/repository.rs,153926,155671,155671,48,0,48
Rust,xlarge,zed-industries-zed.git,7e1026421978b44424d0c14f11feb892b91cf90d,crates/git/src/repository.rs,154039,153926,154039,10,13,23
Rust,xlarge,zed-industries-zed.git,7e3e16876107e1dd4e8bb35093480989ea41fda0,crates/workspace/src/persistence.rs,160355,164194,164194,110,0,110
Rust,xlarge,zed-industries-zed.git,80bbeda58664a97612125448eaafdc8ad047af58,crates/sidebar/src/sidebar.rs,237021,236947,237021,2,2,4
Rust,xlarge,zed-industries-zed.git,81889c21c7585b9a1702a80d9a6d48538afb832b,crates/workspace/src/persistence.rs,165585,164839,165585,27,61,88
Rust,xlarge,zed-industries-zed.git,820774ac89707d51e81297695a443e97619db6fc,crates/agent/src/thread.rs,142006,141821,142006,3,11,14
Rust,xlarge,zed-industries-zed.git,8294fbb75beff01336e9561517c392f1b94ed72f,crates/agent/src/tests/mod.rs,183416,197804,197804,430,1,431
Rust,xlarge,zed-industries-zed.git,832782f6b333a89074d55f04ecbecd75467fc48a,crates/acp_thread/src/acp_thread.rs,161364,161782,161782,11,0,11
Rust,xlarge,zed-industries-zed.git,832782f6b333a89074d55f04ecbecd75467fc48a,crates/agent/src/thread.rs,151598,152389,152389,20,0,20
Rust,xlarge,zed-industries-zed.git,841ca10528909d189e4f44078c0fd08f893f7c61,crates/acp_thread/src/acp_thread.rs,178264,178503,178503,24,15,39
Rust,xlarge,zed-industries-zed.git,841ca10528909d189e4f44078c0fd08f893f7c61,crates/sidebar/src/sidebar.rs,255650,255792,255792,9,5,14
Rust,xlarge,zed-industries-zed.git,8a38d2d7b465bc5024bba37a21f68958926e2eb9,crates/agent_ui/src/agent_panel.rs,202655,202608,202655,0,1,1
Rust,xlarge,zed-industries-zed.git,8d5689a7faa7c4d52bcbb46e8133081d0c950f69,crates/editor/src/display_map/block_map.rs,188331,188536,188536,16,10,26
Rust,xlarge,zed-industries-zed.git,8fc880e7a061761b94df4620cc24a09d77a50332,crates/edit_prediction/src/edit_prediction.rs,110818,111518,111518,24,1,25
Rust,xlarge,zed-industries-zed.git,906f5a64e9057e9df19a76248b09c13e668798bc,crates/agent/src/tests/mod.rs,202727,205731,205731,78,0,78
Rust,xlarge,zed-industries-zed.git,90ae70874e57773752413d94c66dfeae6c58a963,crates/agent_ui/src/agent_panel.rs,198967,198902,198967,3,4,7
Rust,xlarge,zed-industries-zed.git,90cf81cb00a85204bffeb28b9aae1b3493731399,crates/agent_ui/src/connection_view/thread_view.rs,304559,304520,304559,18,18,36
Rust,xlarge,zed-industries-zed.git,90ddd58c356c84f1467eb9874be944db192e46c7,crates/agent/src/thread.rs,152389,152297,152389,4,5,9
Rust,xlarge,zed-industries-zed.git,90ddd58c356c84f1467eb9874be944db192e46c7,crates/zed/src/visual_test_runner.rs,123224,122478,123224,1,24,25
Rust,xlarge,zed-industries-zed.git,95852d4c716348e0621b6d074d0a6694391cbb77,crates/workspace/src/pane.rs,329321,330173,330173,33,4,37
Rust,xlarge,zed-industries-zed.git,97049a76baaf2299be73fafa06910ccf060e7589,crates/gpui_macos/src/window.rs,104151,104210,104210,4,2,6
Rust,xlarge,zed-industries-zed.git,993b0c8e711166ccb03d74f68273c88a5e24e4ef,crates/agent_ui/src/acp/thread_view/active_thread.rs,311397,301556,311397,316,570,886
Rust,xlarge,zed-industries-zed.git,9973a349a4b758912919bccde7ac652feefbfa45,crates/project_panel/src/project_panel.rs,301553,303372,303372,49,4,53
Rust,xlarge,zed-industries-zed.git,99d51a4f3c0c57472a6197f4630daa22628858bb,crates/sidebar/src/sidebar.rs,230291,230169,230291,0,3,3
Rust,xlarge,zed-industries-zed.git,9a2ed297dd99e24a12333f7c0d582a44d14cb253,crates/agent_ui/src/conversation_view/thread_view.rs,330849,330778,330849,13,12,25
Rust,xlarge,zed-industries-zed.git,9afeb4e11d80c479ea81a8579faa2798c4887293,crates/workspace/src/workspace.rs,509836,511127,511127,45,4,49
Rust,xlarge,zed-industries-zed.git,9b0f454995374eee71d7729a42475610085b5827,crates/sidebar/src/sidebar.rs,266990,274705,274705,198,0,198
Rust,xlarge,zed-industries-zed.git,9d2e2c859b9af0821f2c65a26845b49b571c2433,crates/agent_ui/src/sidebar.rs,137208,137209,137209,1,1,2
Rust,xlarge,zed-industries-zed.git,a0ba509838a47ecce970a0110221ab277adf6293,crates/acp_thread/src/acp_thread.rs,161782,165240,165240,91,1,92
Rust,xlarge,zed-industries-zed.git,a1d40370cfbcc086a89350cc798125d055773947,crates/edit_prediction/src/edit_prediction.rs,104338,105812,105812,53,14,67
Rust,xlarge,zed-industries-zed.git,a26f0f8b6025e65525db2b0831d488e177290058,crates/sidebar/src/sidebar.rs,137524,138665,138665,58,23,81
Rust,xlarge,zed-industries-zed.git,a2e34cb7bff8121a3b195bc3d5d1fbfe668ef5a5,crates/agent/src/thread.rs,141928,142006,142006,1,0,1
Rust,xlarge,zed-industries-zed.git,a623dc3d1a586e8180771e3e8143bacee7addfde,crates/agent_ui/src/message_editor.rs,139203,142479,142479,82,0,82
Rust,xlarge,zed-industries-zed.git,a70c295658be39e27ada5969a89cab20e94d05f3,crates/languages/src/python.rs,110625,110461,110625,1,4,5
Rust,xlarge,zed-industries-zed.git,a8def21f53c18720d9c846434db9caae486890da,crates/agent_ui/src/connection_view/thread_view.rs,327145,325830,327145,0,37,37
Rust,xlarge,zed-industries-zed.git,ac2f097559ecbaab6f55ca5a519f53b80ac54afb,crates/gpui/src/window.rs,204854,205127,205127,6,0,6
Rust,xlarge,zed-industries-zed.git,ae6a9c5f97106690b059fd60ac1ef8d1d88d1ed8,crates/agent_ui/src/agent_panel.rs,240954,242313,242313,34,11,45
Rust,xlarge,zed-industries-zed.git,af5e26175a4cdc433a6a65cb6e3bed1c2e412ccf,crates/acp_thread/src/acp_thread.rs,160858,160951,160951,2,0,2
Rust,xlarge,zed-industries-zed.git,b06522e978b5ed24bcc2cf07a6de794179d69176,crates/gpui_macos/src/window.rs,103787,103691,103787,19,21,40
Rust,xlarge,zed-industries-zed.git,b0e35b65995e14059f7004ad9a037d5c11df1bb7,crates/search/src/buffer_search.rs,144326,147100,147100,127,53,180
Rust,xlarge,zed-industries-zed.git,b21f4a3debcc89343be0283af891fac9c3476e48,crates/assistant_text_thread/src/text_thread.rs,125400,125407,125407,1,1,2
Rust,xlarge,zed-industries-zed.git,b54716dac1d022455e111ebb6ac6f00339247516,crates/zeta_prompt/src/zeta_prompt.rs,159205,159400,159400,11,8,19
Rust,xlarge,zed-industries-zed.git,b5eeeb98e4b7ca92e42b8a3b5395aee2dc4067ec,crates/acp_thread/src/acp_thread.rs,159186,159185,159186,1,1,2
Rust,xlarge,zed-industries-zed.git,b63a2aba482d0d8dc1bce445f4a38232ac0b77e1,crates/settings_ui/src/settings_ui.rs,202098,202093,202098,1,1,2
Rust,xlarge,zed-industries-zed.git,b9beb94d36a9b8aabb90e90937caef05e73e1e95,crates/sidebar/src/sidebar.rs,230293,230291,230293,20,19,39
Rust,xlarge,zed-industries-zed.git,b9beb94d36a9b8aabb90e90937caef05e73e1e95,crates/zed/src/zed.rs,219746,219749,219749,2,2,4
Rust,xlarge,zed-industries-zed.git,b9dbc86b03000f3a9e4f1286a82c6cc84f789f93,crates/fs/src/fs.rs,103415,103527,103527,5,0,5
Rust,xlarge,zed-industries-zed.git,b9dbc86b03000f3a9e4f1286a82c6cc84f789f93,crates/project/tests/integration/project_tests.rs,400358,403284,403284,92,1,93
Rust,xlarge,zed-industries-zed.git,bbbe7239afa0eecaa3682395ebaac024428df91c,crates/git_ui/src/git_panel.rs,279058,283289,283289,112,2,114
Rust,xlarge,zed-industries-zed.git,bbbe7239afa0eecaa3682395ebaac024428df91c,crates/settings_ui/src/page_data.rs,406286,407114,407114,19,1,20
Rust,xlarge,zed-industries-zed.git,be5763632dccb33470ca233c36ccd9e5e790e3b2,crates/multi_buffer/src/multi_buffer_tests.rs,167263,170062,170062,225,126,351
Rust,xlarge,zed-industries-zed.git,be5763632dccb33470ca233c36ccd9e5e790e3b2,crates/search/src/buffer_search.rs,144359,144442,144442,9,5,14
Rust,xlarge,zed-industries-zed.git,c235d539dd720a1e224c4e5cbf2e430da2353e38,crates/agent/src/tests/mod.rs,197804,198182,198182,33,33,66
Rust,xlarge,zed-industries-zed.git,c7951fa368d7432bce2b86e6bef8869bba4fbff1,crates/agent_ui/src/message_editor.rs,147301,162577,162577,604,126,730
Rust,xlarge,zed-industries-zed.git,cb8088049e1885a017f3bab1d05a73daa1224f8a,crates/project_panel/src/project_panel_tests.rs,308932,311589,311589,84,0,84
Rust,xlarge,zed-industries-zed.git,d18e4a75bc8892090912bc536c081e3e84df1d2a,crates/collab/src/rpc.rs,138777,139358,139358,20,0,20
Rust,xlarge,zed-industries-zed.git,d265b32548f0335a5b944ed1c371e9f0afe6a1d0,crates/project_panel/src/project_panel.rs,295701,298539,298539,87,16,103
Rust,xlarge,zed-industries-zed.git,db6b47ab1831298e82f0fdc6136574c97e534215,crates/zed/src/zed.rs,216075,216142,216142,3,1,4
Rust,xlarge,zed-industries-zed.git,dcab4646086d952207feebefb11d85f8af1ae32e,crates/editor/src/element.rs,552254,552240,552254,1,1,2
Rust,xlarge,zed-industries-zed.git,deccb78ff1e9c37460da2ffd8708c5c49bb2db02,crates/agent_ui/src/connection_view/thread_view.rs,326797,327145,327145,7,0,7
Rust,xlarge,zed-industries-zed.git,df0b3de25fcc5314c0af4c4ba4dc8fa7792de51f,crates/agent/src/tools/streaming_edit_file_tool.rs,140610,139698,140610,21,51,72
Rust,xlarge,zed-industries-zed.git,dfc3a7c6e87cdc0465e152f216f2d9c561116af1,crates/agent_ui/src/message_editor.rs,139507,139203,139507,16,32,48
Rust,xlarge,zed-industries-zed.git,e4b6286a63143f21ed3e825126afa9193d8b12a6,crates/collab_ui/src/collab_panel.rs,126633,127021,127021,9,2,11
Rust,xlarge,zed-industries-zed.git,e4b827a7ecede0c897c1a174d4505fcef0479ded,crates/agent/src/tools/streaming_edit_file_tool.rs,158290,163995,163995,195,85,280
Rust,xlarge,zed-industries-zed.git,e5150abe6f6ed1f7c8a5420ce66f20921ba19110,crates/editor/src/element.rs,551563,553327,553327,51,12,63
Rust,xlarge,zed-industries-zed.git,e652d967b839e6a0f88dd6025b98e7a8a3d9a967,crates/zed/src/zed.rs,215503,215526,215526,1,0,1
Rust,xlarge,zed-industries-zed.git,e762bb96a2994abb059f61fac815b6404215492b,crates/project/src/lsp_store.rs,590728,591018,591018,10,2,12
Rust,xlarge,zed-industries-zed.git,e8d2627ef594347afd790b302b59130e0c72f076,crates/language/src/buffer.rs,225371,227158,227158,64,23,87
Rust,xlarge,zed-industries-zed.git,e9e71431bb26ce554d4ed2024569745df6dd9047,crates/language/src/buffer.rs,225042,225371,225371,13,3,16
Rust,xlarge,zed-industries-zed.git,ec2659a095c1e073f8918469e2528c277a76567f,crates/zed/src/zed.rs,217818,217843,217843,1,0,1
Rust,xlarge,zed-industries-zed.git,ed2c08fc4ea972f962f0dbc36970b738561e81f0,crates/git/src/repository.rs,151784,151892,151892,5,3,8
Rust,xlarge,zed-industries-zed.git,ed3553491be9cb4af889575aa580daafc79c7e49,crates/edit_prediction/src/edit_prediction.rs,100982,102015,102015,33,2,35
Rust,xlarge,zed-industries-zed.git,f0620c6f8f3c7bc9369143583f26fa6e07719303,crates/editor/src/display_map.rs,152493,153488,153488,40,7,47
Rust,xlarge,zed-industries-zed.git,f0625add66b1e29206a170c2f51c52950b32084c,crates/project/src/git_store.rs,280609,281412,281412,26,0,26
Rust,xlarge,zed-industries-zed.git,f0625add66b1e29206a170c2f51c52950b32084c,crates/project/src/project.rs,219978,220006,220006,1,1,2
Rust,xlarge,zed-industries-zed.git,f18567c1f0a4d2db2dd121202d4a4d84a2d9d02d,crates/agent_ui/src/agent_panel.rs,210625,226780,226780,441,1,442
Rust,xlarge,zed-industries-zed.git,f1c5ed324b95aafa3a44d3e8b06f93f27c7d6f61,crates/agent_ui/src/agent_panel.rs,144733,144753,144753,1,1,2
Rust,xlarge,zed-industries-zed.git,f3e4c152a366123e3abe3fb992998874f27a8ea6,crates/workspace/src/pane.rs,322999,322991,322999,2,2,4
Rust,xlarge,zed-industries-zed.git,f4e65d89884bd78cbbc3acf560193201b352e25d,crates/migrator/src/migrator.rs,108902,119252,119252,412,0,412
Rust,xlarge,zed-industries-zed.git,f5e56b5ccb3c1c0c538e16654e9c16ac1c1fabb2,crates/git_ui/src/git_panel.rs,286218,286257,286257,1,0,1
Rust,xlarge,zed-industries-zed.git,f9895c54685db8d5ead46d333b0bf6272828f6ba,crates/git_ui/src/git_panel.rs,283237,285116,285116,57,1,58
