fixture,preset,side,class,verdict,kind,row,row_drift,drift_matches_neighbours,clean_in_class
cpp-godot-small-bugfix,Full,after,-+-+edited,painted:Move,"""",120,0,true,2
cpp-godot-small-bugfix,Full,after,-+-+edited,painted:Move,string_content,120,0,true,2
cpp-godot-small-bugfix,Full,after,-+-+edited,painted:Move,"""",120,0,true,2
cpp-godot-small-bugfix,Full,after,-+col+edited,painted:Move,),120,0,true,0
cpp-godot-small-bugfix,Full,after,-+col+edited,painted:Move,{,120,0,false,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,identifier,121,1,false,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,identifier,122,1,true,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,.,122,1,true,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,field_identifier,122,1,true,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,=,122,1,true,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,identifier,122,1,true,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,|,122,1,true,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,identifier,122,1,true,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,;,122,1,true,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,return,124,1,true,0
cpp-godot-small-bugfix,Full,after,row+col+edited,painted:Move,;,124,1,false,0
cpp-godot-small-bugfix,Full,after,row+-+same,painted:Move,},125,3,false,6636
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,identifier,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,.,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,field_identifier,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,(,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,),231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,",",231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,identifier,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,.,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,field_identifier,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,(,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,before,-+col+edited,painted:Move,),231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,identifier,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,.,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,field_identifier,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,(,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,),231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,",",231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,identifier,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,.,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,field_identifier,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,(,231,0,true,4
cpp-libreoffice-remove-two-wrapping-functions,Full,after,-+col+edited,painted:Move,),231,0,true,4
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,.,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,(,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,"""",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,string_literal_content,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,"""",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,",",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,.,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,.,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,(,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,),19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,",",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,",",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,),19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,before,-+col+edited,painted:Move,;,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,.,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,(,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,"""",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,string_literal_content,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,"""",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,",",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,.,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,.,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,(,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,),19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,",",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,",",19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,identifier,19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,),19,0,true,26
csharp-sonarr-sonarr-use-a-different-class,Full,after,-+col+edited,painted:Move,;,19,0,true,26
css-wordpress-wordpress-go-to-one-line,Full,before,row+col+edited,painted:Move,property_name,2,1,false,0
css-wordpress-wordpress-go-to-one-line,Full,before,row+col+edited,painted:Move,:,2,1,true,0
css-wordpress-wordpress-go-to-one-line,Full,before,row+col+edited,painted:Move,integer_value,2,1,true,0
css-wordpress-wordpress-go-to-one-line,Full,before,row+col+edited,painted:Move,;,2,1,false,0
css-wordpress-wordpress-go-to-one-line,Full,before,row+col+edited,painted:Move,property_name,3,2,false,0
css-wordpress-wordpress-go-to-one-line,Full,before,row+col+edited,painted:Move,:,3,2,true,0
css-wordpress-wordpress-go-to-one-line,Full,before,row+col+edited,painted:Move,integer_value,3,2,false,0
css-wordpress-wordpress-go-to-one-line,Full,before,row+col+edited,painted:Move,},4,3,false,0
css-wordpress-wordpress-go-to-one-line,Full,after,row+col+edited,painted:Move,property_name,1,1,false,0
css-wordpress-wordpress-go-to-one-line,Full,after,row+col+edited,painted:Move,:,1,1,true,0
css-wordpress-wordpress-go-to-one-line,Full,after,row+col+edited,painted:Move,integer_value,1,1,true,0
css-wordpress-wordpress-go-to-one-line,Full,after,row+col+edited,painted:Move,;,1,1,false,0
css-wordpress-wordpress-go-to-one-line,Full,after,row+col+edited,painted:Move,property_name,1,2,false,0
css-wordpress-wordpress-go-to-one-line,Full,after,row+col+edited,painted:Move,:,1,2,true,0
css-wordpress-wordpress-go-to-one-line,Full,after,row+col+edited,painted:Move,integer_value,1,2,false,0
css-wordpress-wordpress-go-to-one-line,Full,after,row+col+edited,painted:Move,},1,3,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,-+col+edited,painted:Move,{,1,0,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,property_name,1,1,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,:,1,1,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,unit,1,1,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,},1,2,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,.,1,3,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,identifier,1,3,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,tag_name,1,3,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,tag_name,1,3,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,{,1,3,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,property_name,1,4,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,:,1,4,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,unit,1,4,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,},1,5,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,[,1,8,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,attribute_name,1,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,=,1,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,plain_value,1,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,],1,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,.,1,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,identifier,1,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,{,1,8,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,property_name,1,9,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,:,1,9,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,plain_value,1,9,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,},1,10,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,.,1,12,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,identifier,1,12,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,{,1,12,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,property_name,1,13,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,:,1,13,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,unit,1,13,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,before,row+col+edited,painted:Move,},1,14,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,-+col+edited,painted:Move,{,1,0,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,property_name,2,1,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,:,2,1,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,unit,2,1,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,},3,2,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,.,4,3,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,identifier,4,3,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,tag_name,4,3,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,tag_name,4,3,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,{,4,3,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,property_name,5,4,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,:,5,4,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,unit,5,4,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,},6,5,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,[,9,8,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,attribute_name,9,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,=,9,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,plain_value,9,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,],9,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,.,9,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,identifier,9,8,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,{,9,8,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,property_name,10,9,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,:,10,9,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,plain_value,10,9,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,},11,10,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,.,13,12,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,identifier,13,12,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,{,13,12,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,property_name,14,13,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,:,14,13,true,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,unit,14,13,false,0
css-wordpress-wordpress-one-line-to-multiline,Full,after,row+col+edited,painted:Move,},15,14,false,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,-+-+edited,painted:Move,{,1,0,false,4
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,property_name,2,1,false,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,:,2,1,true,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,unit,2,1,true,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,plain_value,2,1,true,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,#,2,1,true,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,;,2,1,false,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,property_name,3,2,false,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,:,3,2,true,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,unit,3,2,true,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,;,3,2,false,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,property_name,4,3,false,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,:,4,3,true,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,plain_value,4,3,true,0
css-wordpress-wordpress-re-format-in-one-line,Full,before,row+col+edited,painted:Move,",",4,3,true,0
