fixture,side,visible,expected_op,actual_op,reason,reason_argument,kind,parent_kind,named_leaf
kotlin-refactor-function,after,true,Insert,Update,APTED,qualified_name,identifier,navigation_expression,true
kotlin-refactor-function,before,true,Update,Update,APTED,qualified_name,identifier,call_expression,true
kotlin-refactor-function,before,true,Identical,Delete,APTED,fast_fallback,:,function_declaration,false
kotlin-refactor-function,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,function_value_parameters,function_declaration,false
kotlin-refactor-function,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,function_declaration,source_file,false
kotlin-refactor-function,before,false,Identical,Delete,APTED,fast_fallback,user_type,function_declaration,false
kotlin-refactor-function,before,false,Identical,Delete,APTED,fast_fallback,binary_expression,return_expression,false
kotlin-refactor-function,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,function_body,function_declaration,false
kotlin-refactor-function,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,function_declaration,source_file,false
kotlin-refactor-function,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,function_value_parameters,function_declaration,false
kotlin-refactor-function,before,false,Identical,Delete,APTED,fast_fallback,user_type,function_declaration,false
kotlin-refactor-function,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,function_body,function_declaration,false
kotlin-refactor-function,before,false,Identical,Delete,APTED,fast_fallback,binary_expression,return_expression,false
kotlin-refactor-function,before,false,Identical,Delete,APTED,fast_fallback,binary_expression,parenthesized_expression,false
kotlin-refactor-function,before,false,Identical,Delete,APTED,fast_fallback,parenthesized_expression,binary_expression,false
kotlin-refactor-function,after,false,Insert,MatchButNotIdentical,APTED,qualified_name,variable_declaration,property_declaration,false
kotlin-refactor-function,before,false,Delete,MatchButNotIdentical,APTED,qualified_name,variable_declaration,property_declaration,false
kotlin-yairm210-unciv-another-vector2-removal,before,true,Identical,Delete,APTED,fast_fallback,import,import,false
kotlin-yairm210-unciv-another-vector2-removal,before,true,Identical,Delete,APTED,fast_fallback,identifier,qualified_identifier,true
kotlin-yairm210-unciv-another-vector2-removal,before,true,Identical,Delete,APTED,fast_fallback,.,qualified_identifier,false
kotlin-yairm210-unciv-another-vector2-removal,before,true,Identical,Delete,APTED,fast_fallback,identifier,qualified_identifier,true
kotlin-yairm210-unciv-another-vector2-removal,before,true,Identical,Delete,APTED,fast_fallback,.,qualified_identifier,false
kotlin-yairm210-unciv-another-vector2-removal,before,true,Identical,Delete,APTED,fast_fallback,identifier,qualified_identifier,true
kotlin-yairm210-unciv-another-vector2-removal,before,true,Identical,Delete,APTED,fast_fallback,.,qualified_identifier,false
kotlin-yairm210-unciv-another-vector2-removal,before,true,Identical,Delete,APTED,fast_fallback,identifier,qualified_identifier,true
kotlin-yairm210-unciv-another-vector2-removal,before,true,Identical,Delete,APTED,fast_fallback,.,qualified_identifier,false
kotlin-yairm210-unciv-another-vector2-removal,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,import,source_file,false
kotlin-yairm210-unciv-another-vector2-removal,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,qualified_identifier,import,false
kotlin-yairm210-unciv-another-vector2-removal,before,false,MatchButNotIdentical,Delete,APTED,import_path_similarity,qualified_identifier,import,false
kotlin-yairm210-unciv-yet-another-vector2-removal,before,true,Identical,Delete,APTED,qualified_name,",",value_arguments,false
lua-awesomewm-awesome-change-doccomments,after,true,InsertWithChildren,Identical,APTED,fast_fallback,comment_content,comment,true
lua-awesomewm-awesome-change-doccomments,after,true,InsertWithChildren,Identical,APTED,fast_fallback,--,comment,false
lua-awesomewm-awesome-change-doccomments,before,true,Identical,Delete,APTED,fast_fallback,--,comment,false
lua-awesomewm-awesome-change-doccomments,before,true,Update,Delete,APTED,fast_fallback,comment_content,comment,true
lua-awesomewm-awesome-change-doccomments,after,true,InsertWithChildren,Identical,APTED,fast_fallback,comment_content,comment,true
lua-awesomewm-awesome-change-doccomments,after,true,InsertWithChildren,Identical,APTED,fast_fallback,--,comment,false
lua-awesomewm-awesome-change-doccomments,before,true,Identical,Identical,APTED,fast_fallback,--,comment,false
lua-awesomewm-awesome-change-doccomments,before,true,Identical,Identical,APTED,fast_fallback,comment_content,comment,true
lua-awesomewm-awesome-change-doccomments,before,true,Identical,Delete,APTED,fast_fallback,--,comment,false
lua-awesomewm-awesome-change-doccomments,before,true,Update,Delete,APTED,fast_fallback,comment_content,comment,true
lua-awesomewm-awesome-change-doccomments,before,true,Identical,Identical,APTED,fast_fallback,--,comment,false
lua-awesomewm-awesome-change-doccomments,before,true,Identical,Identical,APTED,fast_fallback,comment_content,comment,true
lua-awesomewm-awesome-change-doccomments,before,true,Identical,Delete,APTED,fast_fallback,--,comment,false
lua-awesomewm-awesome-change-doccomments,before,true,Update,Delete,APTED,fast_fallback,comment_content,comment,true
lua-awesomewm-awesome-change-doccomments,after,false,InsertWithChildren,Identical,APTED,fast_fallback,comment,chunk,false
lua-awesomewm-awesome-change-doccomments,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,comment,chunk,false
lua-awesomewm-awesome-change-doccomments,after,false,InsertWithChildren,Identical,APTED,fast_fallback,comment,chunk,false
lua-awesomewm-awesome-change-doccomments,before,false,Identical,Identical,APTED,fast_fallback,comment,chunk,false
lua-awesomewm-awesome-change-doccomments,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,comment,chunk,false
lua-awesomewm-awesome-change-doccomments,before,false,Identical,Identical,APTED,fast_fallback,comment,chunk,false
lua-awesomewm-awesome-change-doccomments,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,comment,chunk,false
lua-awesomewm-awesome-insert-only,before,true,Identical,Identical,IdenticalHashOfAncestor,,--,comment,false
lua-awesomewm-awesome-insert-only,before,true,Identical,Identical,IdenticalHashOfAncestor,,comment_content,comment,true
lua-awesomewm-awesome-insert-only,after,true,InsertWithChildren,Identical,IdenticalHashOfAncestor,,comment_content,comment,true
lua-awesomewm-awesome-insert-only,after,true,InsertWithChildren,Identical,IdenticalHashOfAncestor,,--,comment,false
lua-awesomewm-awesome-insert-only,before,true,Identical,Identical,APTED,fast_fallback,--,comment,false
lua-awesomewm-awesome-insert-only,before,true,Identical,Identical,APTED,fast_fallback,comment_content,comment,true
lua-awesomewm-awesome-insert-only,before,true,Identical,Identical,IdenticalHashOfAncestor,,--,comment,false
lua-awesomewm-awesome-insert-only,before,true,Identical,Identical,IdenticalHashOfAncestor,,comment_content,comment,true
lua-awesomewm-awesome-insert-only,after,true,InsertWithChildren,Identical,IdenticalHashOfAncestor,,comment_content,comment,true
lua-awesomewm-awesome-insert-only,after,true,InsertWithChildren,Identical,IdenticalHashOfAncestor,,--,comment,false
