name,category,language,before_loc,after_loc,before_bytes,after_bytes,before_nodes,after_nodes,has_mapping,op_identical,op_update,op_match_but_not_identical,op_delete,op_delete_with_children,op_insert,op_insert_with_children,node_op_identical,node_op_update,node_op_match_but_not_identical,node_op_delete,node_op_delete_with_children,node_op_insert,node_op_insert_with_children,implicit_identical_nodes,paired_entries,depth_delta_0,depth_delta_1,depth_delta_2,depth_delta_3plus,reorder_signals,group_count,group_with_children,group_all_to_all,current_mismatches
java-defects4j-mockito-4-reporter,defects4j,Java,801,804,38215,38346,5758,5796,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-mockito-5-verificationovertimeimpl,defects4j,Java,134,134,5925,5876,587,572,true,560,0,11,16,0,1,0,1120,0,22,16,0,1,0,0,571,571,0,0,0,0,0,0,0,0
java-defects4j-mockito-6-matchers,defects4j,Java,881,881,30159,30362,2239,2284,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-mockito-7-genericmetadatasupport,defects4j,Java,626,627,25398,25474,3247,3264,true,3240,0,7,0,0,0,1,6480,0,14,0,0,0,17,0,3247,3247,0,0,0,0,0,0,0,0
java-defects4j-mockito-8-genericmetadatasupport,defects4j,Java,626,626,25373,25414,3238,3247,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-mockito-9-callsrealmethods,defects4j,Java,38,43,1723,1978,113,189,true,108,0,5,0,0,0,3,216,0,10,0,0,0,76,0,113,113,0,0,0,0,0,0,0,0
java-defects4j-time-1-partial,defects4j,Java,1003,1012,39221,39861,4557,4692,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-1-unsupporteddurationfield,defects4j,Java,282,279,7149,7074,942,923,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-10-basesinglefieldperiod,defects4j,Java,345,346,12678,12765,1495,1516,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-11-zoneinfocompiler,defects4j,Java,848,849,29622,29661,6845,6848,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-12-localdate,defects4j,Java,2102,2108,80824,81098,7210,7294,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-12-localdatetime,defects4j,Java,2327,2333,88366,88640,7980,8064,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-13-periodformatterbuilder,defects4j,Java,1868,1872,68853,69093,10846,10915,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-14-basicmonthofyeardatetimefield,defects4j,Java,361,366,13661,13974,2031,2143,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-15-fieldutils,defects4j,Java,327,330,11461,11635,1467,1507,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-16-datetimeformatter,defects4j,Java,949,949,37325,37344,3592,3605,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-17-datetimezone,defects4j,Java,1288,1301,50273,50741,5733,5838,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-18-gjchronology,defects4j,Java,1092,1104,43027,43458,6669,6748,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-19-datetimezone,defects4j,Java,1278,1278,49694,49695,5725,5725,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-2-partial,defects4j,Java,1000,1003,39134,39221,4557,4557,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-2-unsupporteddurationfield,defects4j,Java,279,282,7074,7149,923,942,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-20-datetimeformatterbuilder,defects4j,Java,2823,2829,104228,104418,16444,16499,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-22-baseperiod,defects4j,Java,620,625,25034,25246,3203,3280,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-23-datetimezone,defects4j,Java,1277,1278,49677,49694,5707,5725,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-24-datetimeparserbucket,defects4j,Java,505,510,18204,18392,2330,2390,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-25-datetimezone,defects4j,Java,1250,1259,48534,48903,5513,5594,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-27-periodformatterbuilder,defects4j,Java,1866,1868,68714,68801,10811,10835,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-3-mutabledatetime,defects4j,Java,1466,1486,50928,51298,5217,5337,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-4-partial,defects4j,Java,998,998,38976,38976,4513,4513,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-5-period,defects4j,Java,1640,1646,71119,71680,6648,6738,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-6-gjchronology,defects4j,Java,1115,1141,44267,45765,6853,7162,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-7-datetimeformatter,defects4j,Java,953,953,37627,37657,3613,3620,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-8-datetimezone,defects4j,Java,1324,1327,51596,51785,5854,5897,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-time-9-datetimezone,defects4j,Java,1299,1306,50573,50890,5781,5854,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-eclipse-jdt-eclipse-remove-import-and-inheritance,full,Java,69,68,3247,3142,403,377,true,372,0,5,1,2,0,0,744,0,10,1,25,0,0,0,377,377,0,0,0,0,0,0,0,0
java-fix-array-index,handmade,Java,10,10,262,261,89,89,true,81,0,8,0,0,0,0,162,0,16,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0
java-genymobile-scrcpy-add-enum-value,stratified,Java,16,17,186,201,57,60,true,52,0,5,0,0,1,1,104,0,10,0,0,1,2,0,57,57,0,0,0,0,0,0,0,0
java-genymobile-scrcpy-add-func,stratified,Java,17,24,206,415,63,129,true,60,0,3,0,0,0,2,120,0,6,0,0,0,66,0,63,63,0,0,0,0,0,0,0,0
java-genymobile-scrcpy-add-func-2,stratified,Java,22,27,457,555,130,158,true,126,0,4,0,0,1,2,252,0,8,0,0,1,27,0,130,130,0,0,0,0,0,0,0,0
java-genymobile-scrcpy-add-parameter,stratified,Java,7,7,197,212,48,53,true,43,0,5,0,0,1,1,86,0,10,0,0,1,4,0,48,48,0,0,0,0,0,0,0,0
java-genymobile-scrcpy-change-some-android-version-constant,small,Java,121,122,4284,4353,997,1004,true,973,4,12,4,0,0,1,1952,8,24,4,0,0,13,6,989,983,6,0,0,0,2,0,0,0
java-genymobile-scrcpy-char-to-string-bugfix,stratified,Java,23,23,610,610,141,144,true,132,0,8,1,0,4,0,264,0,16,1,0,4,0,0,140,140,0,0,0,0,0,0,0,0
java-genymobile-scrcpy-only-insert,stratified,Java,7,16,148,446,43,63,true,38,0,5,0,0,0,2,76,0,10,0,0,0,20,0,43,43,0,0,0,0,0,0,0,0
java-genymobile-scrcpy-refactor-for-loop-in-a-function,small,Java,126,144,5575,6519,1399,1644,true,1377,2,20,0,0,50,3,2754,4,40,0,0,50,195,0,1399,1357,0,0,42,0,0,0,0,46
java-genymobile-scrcpy-switch-from-three-exceptions-to-one,small,Java,228,225,10771,10494,2204,2173,true,2140,6,27,18,1,0,0,4280,12,54,18,13,0,0,0,2173,2173,0,0,0,0,0,0,0,0
java-genymobile-scrcpy-whitespace-only,stratified,Java,16,18,446,448,63,63,true,63,0,0,0,0,0,0,126,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0
java-hunterhacker-jdom-javadoc-update,full,Java,614,614,20804,20805,1633,1633,true,1629,1,3,0,0,0,0,3258,2,6,0,0,0,0,0,1633,1633,0,0,0,0,0,0,0,0
java-hunterhacker-jdom-move-a-block,full,Java,1305,1303,42860,42858,3609,3609,true,3604,0,5,0,0,0,0,7208,0,10,0,0,0,0,0,3609,3609,0,0,0,2,0,0,0,0
java-jakartaee-rest-real-logic-change-of-a-significant-chunck,full,Java,296,275,12761,12064,859,710,true,562,1,9,0,6,0,6,1124,2,18,0,287,0,138,0,572,572,0,0,0,0,0,0,0,78
java-jflex-de-jflex-javadoc-update,full,Java,53,53,1721,1731,367,367,true,365,1,1,0,0,0,0,730,2,2,0,0,0,0,0,367,367,0,0,0,0,0,0,0,0
java-jopt-simple-jopt-simple-remove-import,full,Java,92,90,2842,2802,549,536,true,535,0,1,0,1,0,0,1070,0,2,0,13,0,0,0,536,536,0,0,0,0,0,0,0,0
java-junit-pioneer-junit-pioneer-add-block-comment,full,Java,82,89,2721,2955,640,641,true,639,0,1,0,0,0,1,1278,0,2,0,0,0,1,0,640,640,0,0,0,0,0,0,0,0
java-nextcloud-android-add-if-branch-with-reused-return,small,Java,2303,2312,90755,91179,17922,18005,true,17884,3,35,0,0,11,3,35768,6,70,0,0,11,72,0,17922,17921,1,0,0,0,0,0,0,54
java-nextcloud-android-add-one-line,stratified,Java,2294,2295,90820,90869,17833,17847,true,17828,0,5,0,0,0,1,35656,0,10,0,0,0,14,0,17833,17833,0,0,0,0,0,0,0,0
java-nextcloud-android-add-two-function-calls,small,Java,1772,1778,76277,76503,14331,14357,true,14318,0,13,0,0,2,2,28636,0,26,0,0,2,24,0,14331,14331,0,0,0,0,0,0,0,0
java-paddlepaddle-paddleocr-whitespace-only,stratified,Java,26,26,768,769,168,168,true,168,0,0,0,0,0,0,336,0,0,0,0,0,0,0,168,168,0,0,0,0,0,0,0,0
java-paddlepaddle-paddleocr-whitespace-only-2,stratified,Java,17,17,391,392,80,80,true,80,0,0,0,0,0,0,160,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0
java-pdftk-java-pdftk-license-comment-change,full,Java,174,179,6930,7425,1291,1291,true,1289,1,1,0,0,0,0,2578,2,2,0,0,0,0,0,1291,1291,0,0,0,0,0,0,0,0
java-pdftk-java-pdftk-real-change-all-across-the-file,full,Java,722,697,22295,22709,4423,4564,true,3747,58,243,191,16,234,19,7519,116,486,191,174,234,267,25,4048,3672,253,93,30,11,5,0,0,354
java-protobuf-add-two-annotations,small,Java,703,705,24419,24467,4067,4073,true,4060,0,7,0,0,0,2,8120,0,14,0,0,0,6,0,4067,4067,0,0,0,0,0,0,0,0
java-protocolbuffers-protobuf-add-a-method,small,Java,704,717,24425,24896,4054,4084,true,4051,0,3,0,0,1,1,8102,0,6,0,0,1,29,0,4054,4054,0,0,0,0,0,0,0,0
java-protocolbuffers-protobuf-add-import-and-update-field-access,small,Java,4884,4885,187744,187794,41413,41426,true,41395,1,17,0,0,0,1,82790,2,34,0,0,0,13,0,41413,41413,0,0,0,0,0,0,0,0
java-protocolbuffers-protobuf-add-one-annotation,stratified,Java,1129,1130,36422,36467,10350,10368,true,10347,0,3,0,0,0,1,20694,0,6,0,0,0,18,0,10350,10350,0,0,0,0,0,0,0,0
java-protocolbuffers-protobuf-add-one-import,stratified,Java,3059,3060,139894,139919,38421,38431,true,38420,0,1,0,0,0,1,76840,0,2,0,0,0,10,0,38421,38421,0,0,0,0,0,0,0,0
java-protocolbuffers-protobuf-update-comment,stratified,Java,18,18,658,645,77,77,true,71,1,5,0,0,0,0,142,2,10,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0
java-protocolbuffers-protobuf-update-comment-2,stratified,Java,18,18,645,658,77,77,true,71,1,5,0,0,0,0,142,2,10,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0
java-refactor-constants,handmade,Java,15,16,279,315,84,96,true,69,0,13,0,0,13,0,141,0,26,0,0,13,0,3,82,82,0,0,0,0,1,0,1,3
java-scrcpy-public-to-protected,small,Java,145,145,5774,5777,1249,1249,true,1243,0,6,0,0,0,0,2486,0,12,0,0,0,0,0,1249,1249,0,0,0,0,0,0,0,0
java-scrcpy-remove-or-expression,small,Java,149,149,5384,5312,947,938,true,930,0,7,1,1,0,0,1863,0,14,1,7,0,0,3,937,931,6,0,0,0,1,0,0,0
java-zeroc-ice-ice-comment-only-update,full,Java,37,37,1114,1121,118,118,true,114,1,3,0,0,0,0,228,2,6,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0
javascript-add-array-method,handmade,JavaScript,11,6,242,143,96,57,true,44,0,4,48,0,9,0,88,0,8,48,0,9,0,0,48,48,0,0,0,0,0,0,0,0
javascript-add-destructuring,handmade,JavaScript,11,9,186,149,75,59,true,44,0,4,15,0,7,0,104,0,8,15,0,7,0,16,48,45,3,0,0,0,4,0,4,19
javascript-add-event-listener,handmade,JavaScript,7,10,147,254,51,95,true,45,1,3,2,0,46,0,90,2,6,2,0,46,0,0,49,48,1,0,0,0,0,0,0,0
javascript-axios-axios-real-small-change,stratified,JavaScript,11,13,343,373,53,65,true,35,0,6,12,0,9,1,70,0,12,12,0,9,15,0,41,40,1,0,0,0,0,0,0,3
javascript-d3-d3-nice-small-change,stratified,JavaScript,28,28,756,772,234,237,true,223,0,9,2,0,5,0,446,0,18,2,0,5,0,0,232,231,1,0,0,1,0,0,0,20
javascript-facebook-react-delete-one-line,stratified,JavaScript,95,94,3659,3604,607,598,true,597,0,1,0,1,0,0,1194,0,2,0,9,0,0,0,598,598,0,0,0,0,0,0,0,0
javascript-facebook-react-update-comment-only,stratified,JavaScript,7,7,146,165,35,35,true,33,1,1,0,0,0,0,66,2,2,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0
javascript-fix-promises,handmade,JavaScript,11,19,202,391,90,145,true,72,0,15,0,0,53,0,152,0,30,0,0,53,0,8,87,47,0,40,0,0,2,0,0,0
javascript-grobian-carbonapi-web-add-binary-expression-to-existing-assignment,full,JavaScript,262,262,8367,8373,2013,2019,true,2006,0,3,0,0,1,1,4021,0,6,0,0,1,4,9,2009,1989,20,0,0,0,1,0,0,0
javascript-home-sweet-gnome-dash-to-panel-change-set-style-arguments,full,JavaScript,1632,1639,52223,52608,13018,13119,true,12981,4,20,5,1,61,5,25962,8,40,5,8,61,53,0,13005,12965,17,23,0,0,0,0,0,51
javascript-jquery-ui-rails-jquery-ui-rails-add-strict-and-move-function-call-parenthesis,full,JavaScript,42,46,1015,1045,200,212,true,191,0,9,0,0,0,2,382,0,18,0,0,0,12,0,200,72,128,0,0,0,0,0,0,3
javascript-jquery-ui-rails-jquery-ui-rails-update-text-in-string,full,JavaScript,41,41,1239,1227,476,476,true,461,2,13,0,0,0,0,922,4,26,0,0,0,0,0,476,476,0,0,0,0,0,0,0,0
javascript-jquery-ui-rails-jquery-ui-rails-update-text-in-string-2,full,JavaScript,40,40,1199,1205,476,476,true,461,2,13,0,0,0,0,922,4,26,0,0,0,0,0,476,476,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-add-use-strict,stratified,JavaScript,2,3,37,52,5,11,true,4,0,1,0,0,0,1,8,0,2,0,0,0,6,0,5,5,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-add-use-strict-2,stratified,JavaScript,8,9,140,155,22,28,true,21,0,1,0,0,0,1,42,0,2,0,0,0,6,0,22,22,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-another-test-case-marked-with-strict,small,JavaScript,29,30,815,830,196,202,true,195,0,1,0,0,0,1,390,0,2,0,0,0,6,0,196,196,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-broken-js-remove-string-fragment,small,JavaScript,940,939,40890,40725,14836,14817,true,14779,0,38,19,0,0,0,29558,0,76,19,0,0,0,0,14817,14817,0,0,0,0,0,0,0,464
javascript-microsoft-typescript-concat-to-template,stratified,JavaScript,7,7,286,276,58,50,true,41,0,3,14,0,6,0,82,0,6,14,0,6,0,0,44,42,0,2,0,0,0,0,0,2
javascript-microsoft-typescript-refactor,stratified,JavaScript,20,18,480,397,137,106,true,105,0,1,31,0,0,0,210,0,2,31,0,0,0,0,106,72,0,0,34,0,0,0,0,10
javascript-microsoft-typescript-remove-one-line,stratified,JavaScript,158,157,4399,4360,1344,1343,true,1342,0,1,0,1,0,0,2684,0,2,0,1,0,0,0,1343,1343,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-small-change,stratified,JavaScript,10,10,218,212,38,38,true,33,0,3,2,0,2,0,66,0,6,2,0,2,0,0,36,36,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-small-change-2,stratified,JavaScript,21,20,573,506,168,144,true,137,0,1,0,2,0,1,274,0,2,0,30,0,6,0,138,138,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-small-change-3,stratified,JavaScript,10,10,408,388,101,92,true,86,0,4,11,0,2,0,172,0,8,11,0,2,0,0,90,74,1,15,0,0,0,0,0,0
javascript-microsoft-typescript-test-data-pretending-to-be-code-maybe-broken-parsing,small,JavaScript,514,510,18751,18666,4436,4389,true,4379,1,9,3,3,0,0,8758,2,18,3,44,0,0,0,4389,4389,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-use-strict,stratified,JavaScript,21,22,312,327,96,102,true,95,0,1,0,0,0,1,190,0,2,0,0,0,6,0,96,96,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-use-strict-2,stratified,JavaScript,27,28,735,750,120,126,true,119,0,1,0,0,0,1,238,0,2,0,0,0,6,0,120,120,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-use-strict-3,stratified,JavaScript,21,22,394,409,100,106,true,99,0,1,0,0,0,1,198,0,2,0,0,0,6,0,100,100,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-use-strict-4,stratified,JavaScript,16,17,276,291,48,54,true,47,0,1,0,0,0,1,94,0,2,0,0,0,6,0,48,48,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-use-strict-5,stratified,JavaScript,265,266,5310,5325,1507,1512,true,1493,0,14,0,0,5,0,2986,0,28,0,0,5,0,0,1507,1507,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-use-strict-6,stratified,JavaScript,44,45,1505,1520,427,433,true,425,0,2,0,0,0,1,850,0,4,0,0,0,6,0,427,427,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-use-strict-7,stratified,JavaScript,1033,1034,22499,22514,9976,9982,true,9975,0,1,0,0,0,1,19950,0,2,0,0,0,6,0,9976,9976,0,0,0,0,0,0,0,0
javascript-microsoft-typescript-use-strict-8,stratified,JavaScript,31,32,663,678,178,184,true,177,0,1,0,0,0,1,354,0,2,0,0,0,6,0,178,178,0,0,0,0,0,0,0,0
javascript-mozilla-firefox-add-comment,small,JavaScript,400,402,11236,11334,1877,1879,true,1876,0,1,0,0,2,0,3752,0,2,0,0,2,0,0,1877,1877,0,0,0,0,0,0,0,0
javascript-mozilla-firefox-firefox-remove-one-comment,stratified,JavaScript,5,4,238,201,13,12,true,11,0,1,1,0,0,0,22,0,2,1,0,0,0,0,12,12,0,0,0,0,0,0,0,0
javascript-mui-material-ui-delete-one-import,stratified,JavaScript,7,6,303,271,64,51,true,50,0,1,0,1,0,0,100,0,2,0,13,0,0,0,51,51,0,0,0,0,0,0,0,0
javascript-refactor-arrow-func,handmade,JavaScript,11,7,200,154,95,77,true,64,0,9,22,0,4,0,128,0,18,22,0,4,0,0,73,60,2,11,0,0,0,0,0,0
javascript-twbs-bootstrap-comment-version-update,small,JavaScript,135,135,4360,4360,1140,1140,true,1138,1,1,0,0,0,0,2276,2,2,0,0,0,0,0,1140,1140,0,0,0,0,0,0,0,0
javascript-typescript-add-strict-3,small,JavaScript,106,107,5484,5499,1832,1838,true,1831,0,1,0,0,0,1,3662,0,2,0,0,0,6,0,1832,1832,0,0,0,0,0,0,0,0
javascript-typescript-add-use-strict,small,JavaScript,19,20,474,489,127,133,true,126,0,1,0,0,0,1,252,0,2,0,0,0,6,0,127,127,0,0,0,0,0,0,0,0
javascript-typescript-interesting-small-edit-refactor,small,JavaScript,7,7,213,195,51,38,true,31,0,3,7,2,4,0,62,0,6,7,10,4,0,0,34,32,2,0,0,0,0,0,0,3
javascript-typescript-use-strict-2,small,JavaScript,29,30,815,830,196,202,true,195,0,1,0,0,0,1,390,0,2,0,0,0,6,0,196,196,0,0,0,0,0,0,0,0
javascript-typescript-very-interesting-brokn-code,small,JavaScript,8,9,258,273,44,44,true,40,1,3,0,0,0,0,80,2,6,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0
javascript-usebruno-bruno-add-class-to-classname-attribute,full,JavaScript,214,214,8034,8028,1923,1923,true,1901,1,21,0,0,0,0,3802,2,42,0,0,0,0,0,1923,1923,0,0,0,0,0,0,0,0
javascript-usebruno-bruno-style-change,full,JavaScript,29,29,579,613,94,117,true,88,1,5,0,0,1,1,176,2,10,0,0,1,22,0,94,94,0,0,0,0,0,0,0,0
javascript-vercel-next-add-doccomment,stratified,JavaScript,5,5,248,278,65,66,true,54,0,11,0,0,0,1,108,0,22,0,0,0,1,0,65,65,0,0,0,0,0,0,0,0
javascript-xpra-org-xpra-html5-small-change,full,JavaScript,4974,4974,164068,164064,45435,45427,true,45402,2,19,4,0,0,0,90816,4,38,4,0,0,0,12,45423,45421,0,0,2,0,4,0,0,4
json-apache-string-change-version,small,JSON,412,412,17903,17903,4310,4310,true,4303,1,6,0,0,0,0,8606,2,12,0,0,0,0,0,4310,4310,0,0,0,0,0,0,0,0
json-apache-superset-js-to-ts,stratified,JSON,16,16,365,365,133,133,true,128,1,4,0,0,0,0,256,2,8,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0
json-excalidraw-excalidraw-change-translations-mostly-add,small,JSON,665,715,27613,28633,6474,6907,true,6463,0,10,1,0,6,6,12926,0,20,1,0,6,428,0,6473,6473,0,0,0,0,0,0,0,27
json-fedoraqt-qgnomeplatform-remove-from-list,full,JSON,3,3,54,46,27,22,true,18,0,4,1,1,0,0,36,0,8,1,4,0,0,0,22,22,0,0,0,0,0,0,0,0
json-fortawesome-font-awesome-string-change,full,JSON,1,1,397,405,62,62,true,56,1,5,0,0,0,0,112,2,10,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0
json-gorhill-ublock-add-5-pairs,small,JSON,394,414,15497,16281,3065,3220,true,3063,0,2,0,0,5,5,6126,0,4,0,0,5,150,0,3065,3065,0,0,0,0,0,0,0,0
json-gorhill-ublock-version,stratified,JSON,13,13,316,316,84,84,true,69,2,13,0,0,0,0,138,4,26,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0
json-governikus-ausweisapp-whitespace-only,full,JSON,4,4,67,67,24,24,true,19,1,4,0,0,0,0,38,2,8,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0
json-grafana-grafana-add-pair,stratified,JSON,9,10,204,262,73,84,true,71,0,2,0,0,1,1,142,0,4,0,0,1,10,0,73,73,0,0,0,0,0,0,0,0
json-ipfs-ipfs-desktop-only-update-version-strings,full,JSON,24341,24341,924223,924223,198406,198406,true,198344,14,48,0,0,0,0,396688,28,96,0,0,0,0,0,198406,198406,0,0,0,0,0,0,0,0
json-iwalton3-jellyfin-web-jmp-gigantic-file-trivial-string-version-change,full,JSON,15705,15705,647688,647688,129252,129252,true,129247,1,4,0,0,0,0,258494,2,8,0,0,0,0,0,129252,129252,0,0,0,0,0,0,0,0
json-kellyjonbrazil-jc-add-maxhops-to-traceroute,full,JSON,1,1,687,716,404,420,true,402,0,2,0,0,2,2,804,0,4,0,0,2,14,0,404,404,0,0,0,0,0,0,0,0
json-kiwix-kiwix-desktop-add-a-few-change-a-few,full,JSON,196,198,9564,9675,2079,2101,true,2074,1,4,0,0,0,4,4148,2,8,0,0,0,22,0,2079,2079,0,0,0,0,0,0,0,20
json-langflow-update-single-string,small,JSON,2150,2150,154331,154331,23136,23136,true,23115,1,20,0,0,0,0,46230,2,40,0,0,0,0,0,23136,23136,0,0,0,0,0,0,0,0
json-lidarr-lidarr-remove-one-line,stratified,JSON,879,878,57407,57268,9654,9643,true,9641,0,2,1,1,0,0,19282,0,4,1,10,0,0,0,9643,9643,0,0,0,0,0,0,0,0
json-main-branch-track_open_instances-remove-item-from-list,full,JSON,23,22,672,615,161,150,true,144,0,6,1,1,0,0,288,0,12,1,10,0,0,0,150,150,0,0,0,0,0,0,0,0
json-mastodon-add-translation,small,JSON,1043,1044,75729,75807,11465,11476,true,11463,0,2,0,0,0,2,22926,0,4,0,0,0,11,0,11465,11465,0,0,0,0,0,0,0,0
json-microsoft-playwright-version-update,stratified,JSON,6,6,98,98,31,31,true,24,1,6,0,0,0,0,48,2,12,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0
json-nextcloud-server-deleted-pair,small,JSON,26,25,2649,2254,282,271,true,267,0,4,1,1,0,0,534,0,8,1,10,0,0,0,271,271,0,0,0,0,0,0,0,0
json-nextcloud-server-remove-many-and-move-one,small,JSON,367,341,27656,26046,4127,3833,true,3829,0,4,3,49,0,0,7658,0,8,3,291,0,0,0,3833,3833,0,0,0,1,0,0,0,0
json-puppeteer-puppeteer-update-version,stratified,JSON,7,7,181,179,58,58,true,47,3,8,0,0,0,0,94,6,16,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0
json-puppeteer-puppeteer-version-update,stratified,JSON,1,1,12,12,8,8,true,4,1,3,0,0,0,0,8,2,6,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
json-puppeteer-puppeteer-version-update-2,stratified,JSON,1,1,12,12,8,8,true,4,1,3,0,0,0,0,8,2,6,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
json-radarr-radarr-rename-string-key,small,JSON,1119,1119,66506,66494,12294,12294,true,12289,1,4,0,0,0,0,24578,2,8,0,0,0,0,0,12294,12294,0,0,0,0,0,0,0,0
json-shadcn-ui-ui-add-one-line,stratified,JSON,92,93,5160,5220,993,1004,true,991,0,2,0,0,1,1,1982,0,4,0,0,1,10,0,993,993,0,0,0,0,0,0,0,0
json-shadcn-ui-ui-react-code-in-string-constant,small,JSON,15,15,3704,3813,525,540,true,518,0,7,0,0,15,0,1036,0,14,0,0,15,0,0,525,525,0,0,0,0,0,0,0,0
json-shadcn-ui-ui-string-value-update-string-is-code,small,JSON,12,12,1852,1851,196,196,true,188,1,7,0,0,0,0,376,2,14,0,0,0,0,0,196,196,0,0,0,0,0,0,0,0
json-vercel-next-version,stratified,JSON,14,14,303,303,109,109,true,104,1,4,0,0,0,0,208,2,8,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0
