language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations,exit_status
Kotlin,,TNG-junit-dataprovider,4805fc07ba6984a6b938dc70f864e84e650a2f8c,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
C,,Terraspace-UASM,1ee6f59b5199aded18faa2a4f74994200bee3f89,codegenv2.c,0,0,0,0,failed_to_read,,,,,
C,,Terraspace-UASM,b379e9a666eb04ddc0948727859f32c223cebc16,codegenv2.c,0,0,0,0,failed_to_read,,,,,
C,,Terraspace-UASM,de65e07076d9dd9a821158e16ff1f013c61b97e4,codegenv2.c,0,0,0,0,failed_to_read,,,,,
C,,ValveSoftware-openvr,823135df1783009cb468d0fc4190816254f7687d,headers/openvr.h,0,0,0,0,failed_to_read,,,,,
CPP,,ZDoom-ZMusic,2509ebb684361c742e42e359ad646f1d46ce9bb4,thirdparty/timidity/instrum_sf2.cpp,0,0,0,0,failed_to_read,,,,,
C,,ZDoom-ZMusic,56d2cd68cc1d3f7305b6547e4c3e9a928049cce5,thirdparty/libxmp/src/mkstemp.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,dad7e43eb1ec8bffdb49bf1022038a5c647f3f45,src/tools.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,29368a24f579d55ae863aa20c7f507d8524e2f53,src/tools.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,b559b3031ab03da10e19478acc2b6ad1f2540684,src/tools.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,ab45b57674ce03b070d5ec2db9876d222ca12600,src/tools.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,deffaadc46add73b08060e7917b71a2d76822d09,src/tools.c,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,9a10a4fe9797b9777dd9b77cd093e8f76dd55e1d,Bold/OTC/features.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,9a10a4fe9797b9777dd9b77cd093e8f76dd55e1d,Medium/OTC/features.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Bold/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Heavy/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Medium/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Regular/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,5c5b72e67cb98919f4be8d81641e3c47698a1754,Light/OTC/cidfont.ps.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,Bold/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,Heavy/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,Medium/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,Regular/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
CPP,,airdcpp-web-airdcpp-webclient,1074675b39db6af8900d4be5fa35d613ca5ecee6,airdcpp/share/ShareTree.cpp,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,88ec244419ef777891a44d1a6b518349fb03fe8c,alevt-cap.c,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,7cf635bfba7472b93842bdbe2b89308319513736,alevt-cap.c,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,757a31e6e61dcc4f9e0c03b6496a1da23bbaedf3,alevt-cap.c,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,39e0f39582aeb08f33b69ec1426adfea337d93f9,alevt-cap.c,0,0,0,0,failed_to_read,,,,,
Kotlin,,apiguardian-team-apiguardian,12814d86958926a3cc786b370b83d2838c59dfb0,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
C,,barak-vobcopy,247ef450092a86a9d6a6f3c60e77bcf5aec30550,vobcopy.c,0,0,0,0,failed_to_read,,,,,
C,,bhaak-vilistextum,3147d3c9c4f9163f96f7e04dbec3a97d304b1475,src/html.c,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,ea06f925655602a39750c2fd4fc88ecb98c9860f,sprout/complex/asinh.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,ea06f925655602a39750c2fd4fc88ecb98c9860f,sprout/math/pow.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,26299dad18a7e16fcb4873ce7f9f26a3d2ac1925,sprout/math/atan2.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,09181940789f135c292e9c336d8ceffca0b1bec3,sprout/complex/asinh.hpp,0,0,0,0,failed_to_read,,,,,
C,,brunonymous-tecnoballz,0a4ad7a6da006a5e013f0069b84e918d7df15e67,include/controller_guardians.h,0,0,0,0,failed_to_read,,,,,
Python,,cannatag-ldap3,72e90f8a792b477e7b562c398da3303732cbf120,test/testSearchOperation.py,0,0,0,0,failed_to_read,,,,,
Kotlin,,cbeust-jcommander,55699da43c1fc618dd8c02dee4060b1f6a18bd54,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
HTML,,chennes-med,f17a48594d7c668eb68850284c50aeb9c5fe7159,doc/html.dox/a01949_source.html,0,0,0,0,failed_to_read,,,,,
C,,chewi-amiwm,32cfb5ab211e0bdbc1f019aaaf1f8ee37163817c,menu.c,0,0,0,0,failed_to_read,,,,,
C,,chewi-amiwm,5365f97cbec9458eaa2c9e04ae70d7f9ce299c79,menu.c,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,include/guichan/cairo/cairoimage.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,include/guichan/directx3d/directx3dinput.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,src/cairo/cairo.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,src/directx3d/directx3dimageloader.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,demos/ff/include/ffcharacterchooser.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,demos/ff/src/ffdemo.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/allegro/allegrofont.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/contrib/allegro/allegroglyphkeeperfont.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/focushandler.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/hge.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/imageloader.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/mouseevent.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/openlayer.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/sdl.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widget.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widgets/label.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widgets/textfield.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/allegro/allegroinput.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/defaultfont.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/gui.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/imagefont.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/opengl/openglgraphics.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/rectangle.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/widgets/button.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/widgets/radiobutton.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,14b0ccc3c5b777d442c96e71db86e3b45cba8887,src/hge/hgeinput.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,cb9a7ffb898f05f2ca6eebd2504f566b279527b5,include/guichan/openlayer/openlayerinput.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,cb9a7ffb898f05f2ca6eebd2504f566b279527b5,src/widgets/imagebutton.cpp,0,0,0,0,failed_to_read,,,,,
C,,dimpase-autocliquer,4cc717b735a608f959671c36e793a6d091555757,lib/reorder.c,0,0,0,0,failed_to_read,,,,,
C,,dino-libomemo-c,91c161baf02d3afe14b6c9792b8bdb1390b1c2c1,tests/test_session_builder.c,0,0,0,0,failed_to_read,,,,,
Scala,,flowdalic-sendxmpp,eb5f91f73a6150154de4991874ed7fa44d0868e4,sendxmpp.sc,0,0,0,0,failed_to_read,,,,,
Scala,,flowdalic-sendxmpp,26838d996c65ca47f735c371e383fe0da0050b1c,sendxmpp.sc,0,0,0,0,failed_to_read,,,,,
C,,freaklabs-chibiArduino,99571b65b81bf4aeaf5cc25c13ec24f6780d4681,chibiUsrCfg.h,0,0,0,0,failed_to_read,,,,,
C,,freaklabs-chibiArduino,1c3fdea333d35812af92304a20737b673590375e,chibiUsrCfg.h,0,0,0,0,failed_to_read,,,,,
C,,freaklabs-chibiArduino,68800b5a41934a7f169412bd773910f6eab302c9,chibiUsrCfg.h,0,0,0,0,failed_to_read,,,,,
Vimscript,,fs111-pydoc.vim,a43148d130711deca3666e9d75d60ca73c9bdeb9,ftplugin/python_pydoc.vim,0,0,0,0,failed_to_read,,,,,
Vimscript,,fs111-pydoc.vim,2887c7d180463012b7435ce2093f4e2f7d2ab587,ftplugin/python_pydoc.vim,0,0,0,0,failed_to_read,,,,,
Vimscript,,fs111-pydoc.vim,9a0784853b9974de90f5f07259ae52c0bee15cc9,plugin/pydoc.vim,0,0,0,0,failed_to_read,,,,,
ShellScript,,garabik-grc,827554356082b94ce458f1f903a554de5bad796c,grc.zsh,0,0,0,0,failed_to_read,,,,,
C,,gnif-mod_rpaf,4714e54fc74135b101f4b78d95ee32802f1214e2,mod_rpaf.c,0,0,0,0,failed_to_read,,,,,
C,,gtk-gnutella-gtk-gnutella,9a35978f9e901ea1affdc6bb631f94dd17cbb942,src/lib/vmm.c,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,c1a145bb75ff40610d128faedf9ac1752ede6510,libiptcdata/iptc-data.c,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,c1a145bb75ff40610d128faedf9ac1752ede6510,libiptcdata/iptc-tag.c,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,a08baa11692bc12089a3e03cc341508d8f65c5a8,python/pyiptcdata.h,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,24ffe2bd0c8df332d0ba9b49c407ee612606dbac,python/pyiptcdata.h,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,c0b8a760a9913cd81f2d130b2cc05c6242cac857,python/pyiptcdatamod.c,0,0,0,0,failed_to_read,,,,,
Kotlin,,ingokegel-jclasslib,bdb972eb59633092cd872bfe94afbaf7296d8cc0,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,ingokegel-jclasslib,75aa60c82644dd1ed9a9fc3ee5008d81798ece88,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,f129f54f6d6040695a8e5ea6743f986d5aa7380a,src/hw_interface.h,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,cfd62c90241d37a9e374cf96f53a1f50cb842f47,src/hw_cmd.c,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,c3a99396cf864266a283a07baedf45e128e9418d,src/cm_program.cpp,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,f9fdd5109ecc5c0c08a406a449dc9a1ed98fc9b1,src/hw_interface_g75.c,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,69ca8dcbd2c10b81d0f0c01a8880c0689f68a9a3,src/os_interface.h,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,5ab9280e67da506ba179788fcdb20bb1efc9579c,src/cm_kernel.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_device.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_kernel_data.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_surface_2d.cpp,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_task_internal.h,0,0,0,0,failed_to_read,,,,,
C,,intel-intel-hybrid-driver,1ad38ca23850b2c74d59d925bbaa5591f915e7fd,src/media_drv_gen9_render.c,0,0,0,0,failed_to_read,,,,,
Python,,ispell-lt-ispell-lt,d28a4c58519602c82bb059f93d12030e155f3b62,tools/utils/validator/ispell.py,0,0,0,0,failed_to_read,,,,,
C,,jackaudio-jack1,ce438a41ffead7bb003a92d2beead81d6cf63c14,config/os/macosx/pThreadUtilities.h,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,0f17b7167445ef1bafe4130b5e0aed8f29350a7d,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,416a38daf16da386d348685ed1b22d97046b16ba,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
ShellScript,,keis-git-fixup,1aedc5cbcce9d53c66c53ed9709f6f9221029ea7,completion.zsh,0,0,0,0,failed_to_read,,,,,
C,,koron-cmigemo,3962d7ba10c5dfe9f57d60ff69994c15ab68c69e,src/main.c,0,0,0,0,failed_to_read,,,,,
C,,laurikari-tre,fdb68b38c26e2f8986a365f714c32107b3afe90e,tests/retest.c,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,04d251643dd95dc0e358ddbfd5b716a6ea2c17a6,noad.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,e563a8c991568080e3d71df1f3fe93f7c2a3f5e3,noad.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,7165088f54b0d134451b4424ac579630b8908707,svdrpc.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,11bd6535040ecabc38f82cc9770cfbde9bd049b7,noad.cpp,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,1e417723c43421aa31d735a1b53c9154f5e60843,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,0ed7b27729523ae885d18833ade9d07e79940cfb,async_test.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,8ce4ed6a4cd5432d3603b8522782d112489d92d1,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,43de5e0738eaf366dfde4d0a204de655de16f18b,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,6c69d62ce508bedf6811d53d6390ee6b1566a950,async.zsh,0,0,0,0,failed_to_read,,,,,
C,,magnush-mhwaveedit,662b97efc4c6d8b186e092f9f8db5f3418b270d3,src/mainwindow.c,0,0,0,0,failed_to_read,,,,,
C,,magnush-mhwaveedit,6d3b7ba36662f7ea5e5ad2bb2814ebe79f054611,src/mainwindow.c,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/ActiveIndicator.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/Blender.cpp,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/Hotspot.h,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/MenuItemWithWorkspaces.cpp,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/PieMenuWindow.h,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/Surface.h,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/WindowManager.h,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,b4e9ecf22d0b00e3475e77dab2593fd35a5b2236,src/Environment.cpp,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,b4e9ecf22d0b00e3475e77dab2593fd35a5b2236,src/Text.h,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,d06a86f594c42419cc88fc5b0388424a4d786905,src/main.cpp,0,0,0,0,failed_to_read,,,,,
JavaScript,,mathjax-MathJax,1880b54c2bac96dd170f64b9bf362356ff2e94e9,es5/sre/mathmaps/mathmaps_ie.js,1647516,1122114,891799,635334,timed_out,,,,,
C,,mbacarella-curses,196ff3db352616856bff9224ab3a5a239c5c3373,functions.c,0,0,0,0,failed_to_read,,,,,
Python,,meerk40t-svgelements,2cbbe76b54b051b68c8540c73219ba7dbaac1252,svgelements/svgelements.py,0,0,0,0,failed_to_read,,,,,
Python,,meerk40t-svgelements,e3459889b033d5c692905cc28d79e0953e715339,svgelements/svgelements.py,0,0,0,0,failed_to_read,,,,,
Python,,meerk40t-svgelements,3908fb7739d2059702d5bb79578fe8c349ca6b1d,svgelements/svgelements.py,0,0,0,0,failed_to_read,,,,,
CPP,,miguelmarco-libbraiding,8586aa35a67baf5f4cba29bda6e08ae614633c65,lib/braiding.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,miguelmarco-libbraiding,b36a3e26a56c0dce2e663fb69042e04ece363e9c,lib/braiding.cpp,0,0,0,0,failed_to_read,,,,,
Kotlin,,mockito-mockito,1d4b4736fb575857f55b4eb988a1f39d52c20138,mockito-integration-tests/graalvm-tests/build.gradle.kts,0,0,0,0,failed_to_read,,,,,
C,,olivluca-vdr-actuator-plugin,9af23b7f00ab5a5cc8e4a26c16a1c9e02b485866,actuator.c,0,0,0,0,failed_to_read,,,,,
C,,olivluca-vdr-actuator-plugin,d3f3b500d26d744dc8115c8c9712c88e7df64c51,actuator.c,0,0,0,0,failed_to_read,,,,,
C,,olivluca-vdr-actuator-plugin,096dcb6c80f4ef1b4b2852debb9162e6aeb7c382,actuator.c,0,0,0,0,failed_to_read,,,,,
C,,olivluca-vdr-actuator-plugin,ccf206693c5cc9841ce8e2ddef62bb8ebabdc9bc,actuator.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,poetaman-arttime,2f12f792178f48366d9164086aed9639c0cc1e54,share/arttime/src/arttime.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,poetaman-arttime,a342009f688147e63811841597aa0e8e76375420,share/arttime/src/arttime.zsh,0,0,0,0,failed_to_read,,,,,
Python,,python-trio-unasync,011af5d91888da0e39482c6a6c2cfae71fe7fc32,tests/data/sync/encoding.py,0,0,0,0,failed_to_read,,,,,
C,,rollinhand-libdbf,e351cf8fb6e2044300b52fb6bc112f566cab2052,include/libdbf/libdbf.h,0,0,0,0,failed_to_read,,,,,
ShellScript,,rossmacarthur-sheldon,c8092552ec10d131821196113c3097598b81b747,completions/sheldon.zsh,0,0,0,0,failed_to_read,,,,,
C,,sebaro-Yarock,4470fc63cb614a3ccde2e7520064b790136c84c0,src/core/player/vlc/config.h,0,0,0,0,failed_to_read,,,,,
C,,sebaro-Yarock,a1c2d263961f03abad48e94c1f3c3e8b481d588e,src/core/mediaitem/mediaitem.h,0,0,0,0,failed_to_read,,,,,
C,,set-soft-tvision,8dae96ab29ec6465e1f1e0bfef48a7c4ed55aea8,tvision/include/tv/tvconfig.h,0,0,0,0,failed_to_read,,,,,
CPP,,set-soft-tvision,1d54cba4485a5e2d9c4218e9732a6a94a70f1d0a,tvision/classes/codepage.cc,0,0,0,0,failed_to_read,,,,,
CPP,,set-soft-tvision,db2cc66b4745a0a11875f51a099ab6a1ee98b5a0,tvision/classes/tclrdisp.cc,0,0,0,0,failed_to_read,,,,,
C,,set-soft-tvision,ed310507ea43b949dadc065484e7e398c68cc866,tvision/include/tv/opstream.h,0,0,0,0,failed_to_read,,,,,
CPP,,set-soft-tvision,797d16ba4b199e55904068923027f72276761aca,tvision/classes/wingr/wingrscr.cc,0,0,0,0,failed_to_read,,,,,
CPP,,silnrsi-teckit,b4a8a2cba74f716c9efe7341d9535ce059287b6e,source/UnicodeNames.cpp,1371070,1371389,348255,348305,timed_out,,,,,
CSharp,,silnrsi-teckit,d60c1265dc6c39b988efdd8eefeb0fdfa1181434,zlib-1.2.13/contrib/dotzlib/DotZLib/DotZLib.cs,0,0,0,0,failed_to_read,,,,,
Ruby,,skk-dev-skktools,7d857d554509b279bfac044bf1fda93f38a8fd0f,filters/complete-numerative.rb,0,0,0,0,failed_to_read,,,,,
ShellScript,,sorayuki-obs-multi-rtmp,5b187fc62d37e88a80420e05ac8bb898885d88ff,build-aux/.run-format.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,sukria-Backup-Manager,fd345d0f9229c74c126cb71aef0ac48eaf33562c,lib/sanitize.sh,0,0,0,0,failed_to_read,,,,,
ShellScript,,sukria-Backup-Manager,6cf5bb14f8f57cd5b65c76ecba267781cc327cc5,lib/files.sh,0,0,0,0,failed_to_read,,,,,
ShellScript,,sukria-Backup-Manager,a7a64ed7d2e06ac7039545cbf31882c7532b8eef,lib/files.sh,0,0,0,0,failed_to_read,,,,,
ShellScript,,sukria-Backup-Manager,332f8fa31fb6e0471f2b03697b06a02762140105,lib/actions.sh,0,0,0,0,failed_to_read,,,,,
ShellScript,,sukria-Backup-Manager,2bdaed96816c7910de82dd981e68780bb2e5372e,lib/dialog.sh,0,0,0,0,failed_to_read,,,,,
C,,theabolton-whysynth,c2f9bc9223767f29b22e2da327e5e5f71cc62e80,src/whysynth_voice_render.c,0,0,0,0,failed_to_read,,,,,
C,,theabolton-whysynth,7b0c8461eae1ee35d5d6f358f8c4fc63cf28b155,src/whysynth_voice_render.c,0,0,0,0,failed_to_read,,,,,
C,,theabolton-whysynth,3bbecf2e12aa4601c1d14d9754f28ef17daebda0,src/whysynth_voice_render.c,0,0,0,0,failed_to_read,,,,,
C,,tomac-yersinia,8e5de10d1f1f3dc34c02442e63c6dedd3ee20afe,src/ncurses-interface.c,0,0,0,0,failed_to_read,,,,,
C,,tomac-yersinia,7ea81926fc0eb4921d1b2169e69b797943a12b3d,src/ncurses-interface.c,0,0,0,0,failed_to_read,,,,,
C,,tree-sitter-tree-sitter-bash,06019c59af881eba3f05e5f5ca962f65417fd1d8,src/parser.c,10148130,10152808,2377820,2380651,timed_out,,,,,
C,,tree-sitter-tree-sitter-ql,4d4748a2d01589f011052dc5c1c68397586013b3,src/parser.c,2308031,2308209,699696,699762,timed_out,,,,,
C,,tree-sitter-tree-sitter-typescript,73c4447796b251295b498227bad028d88dc1918b,typescript/src/parser.c,8830197,8830203,2569310,2569310,timed_out,,,,,
C,,tsyrogit-zxcvbn-c,fb847af696b873750adf2e61410d897d128f3dee,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,tsyrogit-zxcvbn-c,61aa203a18f1b90c65e8f90cabf66651b4c320ac,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,tsyrogit-zxcvbn-c,7243e9964085fa05793cde7ab8136bfffe0d6a39,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,vanhauser-thc-thc-ipv6,f48342bb08a0ef70cc72eecb548c4d4ae4f804f7,dnsdict6.h,306022,813069,136787,136787,timed_out,,,,,
C,,vdr-projects-vdr-plugin-devstatus,946eb4150427228d4be7094cde67a700a25e0454,i18n-generated.h,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-devstatus,7edb13c54e1a92cd9c0b8bdb804c4b0cfedb016c,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvd,9f9f99e53681d9372cf0cd284ba8b004edb07161,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvd,cf2408902660d86c1c96a30e84a323c934ce764a,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvdswitch,2906f2d1b7e1c5931b3d05156569d6061eb6b9b5,menu.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-ffnetdev,0ecf9599e6eedbc3e9f8dc322d200a8c602724a3,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-lcdproc,e5d1d78501967ad8c7a6dc1766df661364aba454,lcdtranstbl.h,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-lcdproc,b2f99dd7bbb5cd76db0243b59e14852b37db8a38,i18n.c,0,0,0,0,failed_to_read,,,,,
