language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations
Java,,defects4j,,java-defects4j-mockito-18-returnsemptyvalues,4679,4769,1018,1049,ok,3.254267,546956,1944776,1049
Java,,defects4j,,java-defects4j-mockito-19-finalmockcandidatefilter,1738,1781,313,332,ok,1.037877,162318,621330,332
Java,,defects4j,,java-defects4j-mockito-19-mockcandidatefilter,439,477,75,94,ok,0.547899,64994,272506,94
Java,,defects4j,,java-defects4j-mockito-19-namebasedcandidatefilter,1454,1904,291,449,ok,12.931732,1406099,4034055,449
Java,,defects4j,,java-defects4j-mockito-19-propertyandsetterinjection,5789,5812,1004,1006,ok,8.875185,1184424,3765376,1006
Java,,defects4j,,java-defects4j-mockito-19-typebasedcandidatefilter,922,950,216,227,ok,2.575347,369012,1105450,227
Java,,defects4j,,java-defects4j-mockito-2-timer,579,848,127,190,ok,1.137933,170334,563458,190
Java,,defects4j,,java-defects4j-mockito-20-bytebuddymockmaker,5397,5477,1056,1075,ok,27.412975999999997,2250264,6733229,1075
Java,,defects4j,,java-defects4j-mockito-21-constructorinstantiator,1636,2203,359,535,ok,14.634704,1341630,4402039,554
Java,,defects4j,,java-defects4j-mockito-22-equality,1257,1309,333,350,ok,0.9767319999999999,138984,563084,350
Java,,defects4j,,java-defects4j-mockito-23-returnsdeepstubs,5301,5800,797,889,ok,3.4795949999999998,301332,1818613,908
Java,,defects4j,,java-defects4j-mockito-24-returnsemptyvalues,4666,4725,995,1019,ok,3.587273,526818,2096033,1019
Java,,defects4j,,java-defects4j-mockito-25-returnsdeepstubs,3776,4959,638,803,ok,3.5295690000000004,376787,1828945,852
Java,,defects4j,,java-defects4j-mockito-26-primitives,2593,2594,848,848,ok,11.084849,1296310,3545230,848
Java,,defects4j,,java-defects4j-mockito-27-mockutil,4261,4094,1043,991,ok,2.980401,442496,1861174,1044
Java,,defects4j,,java-defects4j-mockito-28-defaultinjectionengine,4163,4218,676,690,ok,3.354241,469508,1545318,691
Java,,defects4j,,java-defects4j-mockito-29-same,1109,1135,267,278,ok,1.031324,136232,616322,278
Java,,defects4j,,java-defects4j-mockito-3-invocationmatcher,5445,6018,1318,1472,ok,21.967294,1379551,4826181,1511
Java,,defects4j,,java-defects4j-mockito-30-reporter,24599,24632,3592,3598,ok,8.742526,1767552,5923872,3598
Java,,defects4j,,java-defects4j-mockito-30-returnssmartnulls,3228,3233,585,587,ok,1.980504,304002,1170050,587
Java,,defects4j,,java-defects4j-mockito-31-returnssmartnulls,3096,3228,528,585,ok,2.335217,283056,1227529,585
Java,,defects4j,,java-defects4j-mockito-32-spyannotationengine,2884,3151,604,660,ok,42.705110999999995,2471708,7459750,660
Java,,defects4j,,java-defects4j-mockito-33-invocationmatcher,4292,4694,987,1123,ok,3.346192,494696,2119797,1127
Java,,defects4j,,java-defects4j-mockito-34-invocationmatcher,3658,3689,867,882,ok,4.497342,459228,1700324,882
Java,,defects4j,,java-defects4j-mockito-35-matchers,21427,21485,2010,2041,ok,6.939137,884864,4041523,2041
Java,,defects4j,,java-defects4j-mockito-36-invocation,6791,6969,1723,1777,ok,4.1613809999999996,476724,2156998,1777
Java,,defects4j,,java-defects4j-mockito-37-answersvalidator,2232,2621,491,571,ok,1.5730309999999998,221312,970450,571
Java,,defects4j,,java-defects4j-mockito-38-argumentmatchingtool,1681,1703,384,395,ok,1.694702,212060,760344,395
Java,,defects4j,,java-defects4j-mockito-4-reporter,38215,38346,5758,5796,ok,21.137103,1954652,8835102,5796
Java,,defects4j,,java-defects4j-mockito-5-verificationovertimeimpl,5925,5876,587,572,ok,6.988974,756802,2468860,588
Java,,defects4j,,java-defects4j-mockito-6-matchers,30159,30362,2239,2284,ok,13.276033,889445,6800358,2439
Java,,defects4j,,java-defects4j-mockito-7-genericmetadatasupport,25398,25474,3247,3264,ok,6.127364,884864,3478162,3264
Java,,defects4j,,java-defects4j-mockito-8-genericmetadatasupport,25373,25414,3238,3247,ok,10.572018,1343218,4916982,3247
Java,,defects4j,,java-defects4j-mockito-9-callsrealmethods,1723,1978,113,189,ok,1.145239,140184,567065,189
Java,,defects4j,,java-defects4j-time-1-partial,39221,39861,4557,4692,ok,86.83071000000001,7978050,30261712,4693
Java,,defects4j,,java-defects4j-time-1-unsupporteddurationfield,7149,7074,942,923,ok,2.340942,443520,1627859,942
Java,,defects4j,,java-defects4j-time-10-basesinglefieldperiod,12678,12765,1495,1516,ok,16.104485,1854018,5382879,1518
Java,,defects4j,,java-defects4j-time-11-zoneinfocompiler,29622,29661,6845,6848,ok,13.845503,1766528,6720175,6866
Java,,defects4j,,java-defects4j-time-12-localdate,80824,81098,7210,7294,ok,29.410754,3534976,14089921,7294
Java,,defects4j,,java-defects4j-time-12-localdatetime,88366,88640,7980,8064,ok,34.185408,3991328,15390211,8064
Java,,defects4j,,java-defects4j-time-13-periodformatterbuilder,68853,69093,10846,10915,ok,214.929812,15009786,64271351,10915
Java,,defects4j,,java-defects4j-time-14-basicmonthofyeardatetimefield,13661,13974,2031,2143,ok,5.8373219999999995,1008692,3625036,2143
Java,,defects4j,,java-defects4j-time-15-fieldutils,11461,11635,1467,1507,ok,4.627537,655560,2372872,1507
Java,,defects4j,,java-defects4j-time-16-datetimeformatter,37325,37344,3592,3605,ok,22.417811,2824122,10711921,3605
Java,,defects4j,,java-defects4j-time-17-datetimezone,50273,50741,5733,5838,ok,21.130017000000002,2592862,9951398,5864
Java,,defects4j,,java-defects4j-time-18-gjchronology,43027,43458,6669,6748,ok,19.455070000000003,2125444,8604543,6748
Java,,defects4j,,java-defects4j-time-19-datetimezone,49694,49695,5725,5725,ok,14.048873,1772708,7352056,5725
Java,,defects4j,,java-defects4j-time-2-partial,39134,39221,4557,4557,ok,272.644196,14631610,65775149,4578
Java,,defects4j,,java-defects4j-time-2-unsupporteddurationfield,7074,7149,923,942,ok,2.282384,443520,1622947,942
Java,,defects4j,,java-defects4j-time-20-datetimeformatterbuilder,104228,104418,16444,16499,ok,57.119934,7065728,25409858,16522
Java,,defects4j,,java-defects4j-time-22-baseperiod,25034,25246,3203,3280,ok,7.363763,884864,3729720,3283
Java,,defects4j,,java-defects4j-time-23-datetimezone,49677,49694,5707,5725,ok,252.108777,19650680,87270707,5728
Java,,defects4j,,java-defects4j-time-24-datetimeparserbucket,18204,18392,2330,2390,ok,18.764363,2035730,6620317,2390
Java,,defects4j,,java-defects4j-time-25-datetimezone,48534,48903,5513,5594,ok,16.661281,1974622,8167653,5594
Java,,defects4j,,java-defects4j-time-27-periodformatterbuilder,68714,68801,10811,10835,ok,47.701079,4617142,16829478,10835
Java,,defects4j,,java-defects4j-time-3-mutabledatetime,50928,51298,5217,5337,ok,23.925682000000002,1769600,10358812,5337
Java,,defects4j,,java-defects4j-time-4-partial,38976,38976,4513,4513,ok,9.184094,1767552,5952970,4513
Java,,defects4j,,java-defects4j-time-5-period,71119,71680,6648,6738,ok,107.864507,8243044,30373573,6769
Java,,defects4j,,java-defects4j-time-6-gjchronology,44267,45765,6853,7162,ok,149.96705599999999,7423952,34755035,7162
Java,,defects4j,,java-defects4j-time-7-datetimeformatter,37627,37657,3613,3620,ok,25.092644,3146490,11517749,3630
Java,,defects4j,,java-defects4j-time-8-datetimezone,51596,51785,5854,5897,ok,43.301598,4099852,14664941,5897
Java,,defects4j,,java-defects4j-time-9-datetimezone,50573,50890,5781,5854,ok,40.440019,3530126,13131217,5881
Java,,full,,java-eclipse-jdt-eclipse-remove-import-and-inheritance,3247,3142,403,377,ok,0.990989,122884,588528,403
Java,,stratified,,java-genymobile-scrcpy-add-enum-value,186,201,57,60,ok,0.252163,30644,157002,60
Java,,stratified,,java-genymobile-scrcpy-add-func,206,415,63,129,ok,0.455058,72318,270859,129
Java,,stratified,,java-genymobile-scrcpy-add-func-2,457,555,130,158,ok,1.483716,230075,677955,158
Java,,stratified,,java-genymobile-scrcpy-add-parameter,197,212,48,53,ok,0.238858,24706,128262,53
Java,,small,,java-genymobile-scrcpy-change-some-android-version-constant,4284,4353,997,1004,ok,4.457261,542050,2133422,1010
Java,,stratified,,java-genymobile-scrcpy-char-to-string-bugfix,610,610,141,144,ok,1.7302000000000002,261854,762658,145
Java,,stratified,,java-genymobile-scrcpy-only-insert,148,446,43,63,ok,0.280428,32589,154513,63
Java,,small,,java-genymobile-scrcpy-refactor-for-loop-in-a-function,5575,6519,1399,1644,ok,209.29129,8627908,31294113,1682
Java,,small,,java-genymobile-scrcpy-switch-from-three-exceptions-to-one,10771,10494,2204,2173,ok,9.409312,1031088,4600604,2204
Java,,stratified,,java-genymobile-scrcpy-whitespace-only,446,448,63,63,ok,0.127138,28224,97314,63
Java,,full,,java-hunterhacker-jdom-javadoc-update,20804,20805,1633,1633,ok,2.973099,443520,1754490,1633
Java,,full,,java-hunterhacker-jdom-move-a-block,42860,42858,3609,3609,ok,13.247388,1769600,7490916,3609
Java,,full,,java-jakartaee-rest-real-logic-change-of-a-significant-chunck,12761,12064,859,710,ok,30.326823,1790650,6591652,958
Java,,full,,java-jflex-de-jflex-javadoc-update,1721,1731,367,367,ok,0.602028,110976,407412,367
Java,,full,,java-jopt-simple-jopt-simple-remove-import,2842,2802,549,536,ok,0.968856,221312,746464,549
Java,,full,,java-junit-pioneer-junit-pioneer-add-block-comment,2721,2955,640,641,ok,1.208899,221312,776513,641
Java,,small,,java-nextcloud-android-add-if-branch-with-reused-return,90755,91179,17922,18005,ok,232.867249,9552814,47315396,18005
Java,,stratified,,java-nextcloud-android-add-one-line,90820,90869,17833,17847,ok,53.771408,7065728,24068951,17847
Java,,small,,java-nextcloud-android-add-two-function-calls,76277,76503,14331,14357,ok,61.154439999999994,5554320,26445968,14357
Java,,stratified,,java-paddlepaddle-paddleocr-whitespace-only,768,769,168,168,ok,0.527485,55808,201652,168
Java,,stratified,,java-paddlepaddle-paddleocr-whitespace-only-2,391,392,80,80,ok,0.16156199999999998,28224,109600,80
Java,,full,,java-pdftk-java-pdftk-license-comment-change,6930,7425,1291,1291,ok,2.304388,442496,1481618,1291
Java,,full,,java-pdftk-java-pdftk-real-change-all-across-the-file,22295,22709,4423,4564,ok,247.629143,7605817,60165194,5080
Java,,small,,java-protobuf-add-two-annotations,24419,24467,4067,4073,ok,10.897854,1767552,6476276,4073
Java,,small,,java-protocolbuffers-protobuf-add-a-method,24425,24896,4054,4084,ok,9.414595,1767552,5831962,4084
Java,,small,,java-protocolbuffers-protobuf-add-import-and-update-field-access,187744,187794,41413,41426,ok,152.460191,14127232,47581164,41426
Java,,stratified,,java-protocolbuffers-protobuf-add-one-annotation,36422,36467,10350,10368,ok,24.316755,3532928,12036236,10368
Java,,stratified,,java-protocolbuffers-protobuf-add-one-import,139894,139919,38421,38431,ok,248.543332,14155904,46258496,38431
Java,,stratified,,java-protocolbuffers-protobuf-update-comment,658,645,77,77,ok,0.15701199999999998,28224,109166,77
Java,,stratified,,java-protocolbuffers-protobuf-update-comment-2,645,658,77,77,ok,0.159505,28224,109166,77
Java,,small,,java-scrcpy-public-to-protected,5774,5777,1249,1249,ok,2.3672269999999997,442496,1646942,1249
Java,,small,,java-scrcpy-remove-or-expression,5384,5312,947,938,ok,2.879392,445816,1831946,947
Java,,full,,java-zeroc-ice-ice-comment-only-update,1114,1121,118,118,ok,0.242132,55808,188318,118
JavaScript,,stratified,,javascript-axios-axios-real-small-change,343,373,53,65,ok,1.647582,195872,527829,77
JavaScript,,stratified,,javascript-d3-d3-nice-small-change,756,772,234,237,ok,3.620587,301378,1191464,241
JavaScript,,stratified,,javascript-facebook-react-delete-one-line,3659,3604,607,598,ok,1.3683759999999998,222848,814728,607
JavaScript,,stratified,,javascript-facebook-react-update-comment-only,146,165,35,35,ok,0.061012,14176,53314,35
JavaScript,,full,,javascript-grobian-carbonapi-web-add-binary-expression-to-existing-assignment,8367,8373,2013,2019,ok,4.828091,883840,2997900,2019
JavaScript,,full,,javascript-home-sweet-gnome-dash-to-panel-change-set-style-arguments,52223,52608,13018,13119,ok,41.421586000000005,3864718,15357512,13153
JavaScript,,full,,javascript-jquery-ui-rails-jquery-ui-rails-add-strict-and-move-function-call-parenthesis,1015,1045,200,212,ok,0.474702,56320,245680,215
JavaScript,,full,,javascript-jquery-ui-rails-jquery-ui-rails-update-text-in-string,1239,1227,476,476,ok,0.8357319999999999,222848,704072,476
JavaScript,,full,,javascript-jquery-ui-rails-jquery-ui-rails-update-text-in-string-2,1199,1205,476,476,ok,0.8231430000000001,222848,704072,476
JavaScript,,stratified,,javascript-microsoft-typescript-add-use-strict,37,52,5,11,ok,0.055997,9660,31614,11
JavaScript,,stratified,,javascript-microsoft-typescript-add-use-strict-2,140,155,22,28,ok,0.24861799999999998,44912,122244,28
JavaScript,,small,,javascript-microsoft-typescript-another-test-case-marked-with-strict,815,830,196,202,ok,0.482953,56320,199670,202
JavaScript,,small,,javascript-microsoft-typescript-broken-js-remove-string-fragment,40890,40725,14836,14817,ok,64.442552,7078016,21737908,14836
JavaScript,,stratified,,javascript-microsoft-typescript-concat-to-template,286,276,58,50,ok,0.46082399999999996,59832,189934,66
JavaScript,,stratified,,javascript-microsoft-typescript-refactor,480,397,137,106,ok,0.942719,128883,411023,147
JavaScript,,stratified,,javascript-microsoft-typescript-remove-one-line,4399,4360,1344,1343,ok,2.873328,445568,1485786,1344
JavaScript,,stratified,,javascript-microsoft-typescript-small-change,218,212,38,38,ok,0.223857,34160,121706,40
JavaScript,,stratified,,javascript-microsoft-typescript-small-change-2,573,506,168,144,ok,0.357015,56320,207583,174
JavaScript,,stratified,,javascript-microsoft-typescript-small-change-3,408,388,101,92,ok,0.742614,92638,274420,103
JavaScript,,small,,javascript-microsoft-typescript-test-data-pretending-to-be-code-maybe-broken-parsing,18751,18666,4436,4389,ok,11.565968,1769600,6089114,4436
JavaScript,,stratified,,javascript-microsoft-typescript-use-strict,312,327,96,102,ok,0.26038,28224,124520,102
JavaScript,,stratified,,javascript-microsoft-typescript-use-strict-2,735,750,120,126,ok,0.311837,55808,193040,126
JavaScript,,stratified,,javascript-microsoft-typescript-use-strict-3,394,409,100,106,ok,0.242057,28224,116080,106
JavaScript,,stratified,,javascript-microsoft-typescript-use-strict-4,276,291,48,54,ok,0.130328,14240,67460,54
JavaScript,,stratified,,javascript-microsoft-typescript-use-strict-5,5310,5325,1507,1512,ok,47.176173,2784066,7799736,1512
JavaScript,,stratified,,javascript-microsoft-typescript-use-strict-6,1505,1520,427,433,ok,0.8774609999999999,111488,468022,433
JavaScript,,stratified,,javascript-microsoft-typescript-use-strict-7,22499,22514,9976,9982,ok,58.288818,3547264,10549858,9982
JavaScript,,stratified,,javascript-microsoft-typescript-use-strict-8,663,678,178,184,ok,0.408439,56320,213584,184
JavaScript,,small,,javascript-mozilla-firefox-add-comment,11236,11334,1877,1879,ok,3.8081349999999996,883840,2701518,1879
JavaScript,,stratified,,javascript-mozilla-firefox-firefox-remove-one-comment,238,201,13,12,ok,0.091061,16878,54730,13
JavaScript,,stratified,,javascript-mui-material-ui-delete-one-import,303,271,64,51,ok,0.13690999999999998,21536,84656,64
JavaScript,,small,,javascript-twbs-bootstrap-comment-version-update,4360,4360,1140,1140,ok,2.0487550000000003,442496,1454356,1140
JavaScript,,small,,javascript-typescript-add-strict-3,5484,5499,1832,1838,ok,3.8403840000000002,886912,2473128,1838
JavaScript,,small,,javascript-typescript-add-use-strict,474,489,127,133,ok,0.35045600000000005,55808,197710,133
JavaScript,,small,,javascript-typescript-interesting-small-edit-refactor,213,195,51,38,ok,0.626384,115054,283466,56
JavaScript,,small,,javascript-typescript-use-strict-2,815,830,196,202,ok,0.45843,56320,199670,202
JavaScript,,small,,javascript-typescript-very-interesting-brokn-code,258,273,44,44,ok,0.121308,14432,58942,44
JavaScript,,full,,javascript-usebruno-bruno-add-class-to-classname-attribute,8034,8028,1923,1923,ok,3.4265049999999997,884864,2716948,1923
JavaScript,,full,,javascript-usebruno-bruno-style-change,579,613,94,117,ok,0.765294,109634,340518,117
JavaScript,,stratified,,javascript-vercel-next-add-doccomment,248,278,65,66,ok,0.949843,131214,408652,66
JavaScript,,full,,javascript-xpra-org-xpra-html5-small-change,164068,164064,45435,45427,ok,176.49967,14585818,58769829,45437
JSON,,small,,json-apache-string-change-version,17903,17903,4310,4310,ok,8.464536,1773696,6276912,4310
JSON,,stratified,,json-apache-superset-js-to-ts,365,365,133,133,ok,0.223112,55808,193824,133
JSON,,small,,json-excalidraw-excalidraw-change-translations-mostly-add,27613,28633,6474,6907,ok,30.528786,4158266,13187396,6935
JSON,,full,,json-fedoraqt-qgnomeplatform-remove-from-list,54,46,27,22,ok,0.253335,43998,131098,27
JSON,,full,,json-fortawesome-font-awesome-string-change,397,405,62,62,ok,0.096882,28224,101756,62
JSON,,small,,json-gorhill-ublock-add-5-pairs,15497,16281,3065,3220,ok,5.567914999999999,886912,2794152,3220
JSON,,stratified,,json-gorhill-ublock-version,316,316,84,84,ok,0.128487,28224,116616,84
JSON,,full,,json-governikus-ausweisapp-whitespace-only,67,67,24,24,ok,0.035575999999999997,7312,31644,24
JSON,,stratified,,json-grafana-grafana-add-pair,204,262,73,84,ok,1.734589,313878,777890,84
JSON,,full,,json-ipfs-ipfs-desktop-only-update-version-strings,924223,924223,198406,198406,ok,759.636949,56557696,221289456,198406
JSON,,full,,json-iwalton3-jellyfin-web-jmp-gigantic-file-trivial-string-version-change,647688,647688,129252,129252,ok,485.179461,56557696,182578440,129252
JSON,,full,,json-kellyjonbrazil-jc-add-maxhops-to-traceroute,687,716,404,420,ok,0.951791,111488,462188,420
JSON,,full,,json-kiwix-kiwix-desktop-add-a-few-change-a-few,9564,9675,2079,2101,ok,4.049327,891008,2827304,2101
JSON,,small,,json-langflow-update-single-string,154331,154331,23136,23136,ok,57.350162000000005,7094400,28090544,23136
JSON,,stratified,,json-lidarr-lidarr-remove-one-line,57407,57268,9654,9643,ok,91.247168,3563648,10706520,9654
JSON,,full,,json-main-branch-track_open_instances-remove-item-from-list,672,615,161,150,ok,9.753948,1114274,2707214,161
JSON,,small,,json-mastodon-add-translation,75729,75807,11465,11476,ok,147.021321,3596416,12499340,11476
JSON,,stratified,,json-microsoft-playwright-version-update,98,98,31,31,ok,0.049891,14176,52760,31
JSON,,small,,json-nextcloud-server-deleted-pair,2649,2254,282,271,ok,25.610867,3311686,7267418,282
JSON,,small,,json-nextcloud-server-remove-many-and-move-one,27656,26046,4127,3833,ok,7.536961,1781888,6121742,4127
JSON,,stratified,,json-puppeteer-puppeteer-update-version,181,179,58,58,ok,0.087632,28224,93660,58
JSON,,stratified,,json-puppeteer-puppeteer-version-update,12,12,8,8,ok,0.01364,3704,11688,8
JSON,,stratified,,json-puppeteer-puppeteer-version-update-2,12,12,8,8,ok,0.013555,3704,11688,8
JSON,,small,,json-radarr-radarr-rename-string-key,66506,66494,12294,12294,ok,52.265143,3596416,15422364,12294
JSON,,stratified,,json-shadcn-ui-ui-add-one-line,5160,5220,993,1004,ok,1.521885,445568,1313264,1004
JSON,,small,,json-shadcn-ui-ui-react-code-in-string-constant,3704,3813,525,540,ok,4.3148409999999995,556320,1994529,540
JSON,,small,,json-shadcn-ui-ui-string-value-update-string-is-code,1852,1851,196,196,ok,0.346983,77168,337888,196
