name,repository,category
rezlooks-gtk-engine,https://github.com/t-wissmann/rezlooks-gtk-engine,Uncategorized (Gentoo Package List)
rfc3161-client,https://github.com/trailofbits/rfc3161-client,Uncategorized (Gentoo Package List)
rfc3339-validator,https://github.com/naimetti/rfc3339-validator,Uncategorized (Gentoo Package List)
rgbds,https://github.com/gbdev/rgbds,Uncategorized (Gentoo Package List)
rg.el,https://github.com/dajva/rg.el,Uncategorized (Gentoo Package List)
rgl,https://github.com/monora/rgl,Uncategorized (Gentoo Package List)
rhino,https://github.com/mozilla/rhino,Uncategorized (Gentoo Package List)
RHVoice,https://github.com/RHVoice/RHVoice,Uncategorized (Gentoo Package List)
rich-click,https://github.com/ewels/rich-click,Uncategorized (Gentoo Package List)
rich,https://github.com/Textualize/rich,Uncategorized (Gentoo Package List)
Ricty,https://github.com/yascentur/Ricty,Uncategorized (Gentoo Package List)
riff,https://github.com/walles/riff,Uncategorized (Gentoo Package List)
rime-luna-pinyin,https://github.com/rime/rime-luna-pinyin,Uncategorized (Gentoo Package List)
rimgo,https://codeberg.org/rimgo/rimgo,Uncategorized (Gentoo Package List)
rinda,https://github.com/ruby/rinda,Uncategorized (Gentoo Package List)
rinetd,https://github.com/samhocevar/rinetd,Uncategorized (Gentoo Package List)
rink-rs,https://github.com/tiffany352/rink-rs,Uncategorized (Gentoo Package List)
rinstall,https://github.com/DanySpin97/rinstall,Uncategorized (Gentoo Package List)
rinutils,https://github.com/shlomif/rinutils,Uncategorized (Gentoo Package List)
rio,https://github.com/raphamorim/rio,Uncategorized (Gentoo Package List)
rioutil,https://github.com/hjelmn/rioutil,Uncategorized (Gentoo Package List)
ripasso,https://github.com/cortex/ripasso,Uncategorized (Gentoo Package List)
ripgrep-all,https://github.com/phiresky/ripgrep-all,Uncategorized (Gentoo Package List)
ripgrep,https://github.com/BurntSushi/ripgrep,Uncategorized (Gentoo Package List)
ripMIME,https://github.com/inflex/ripMIME,Uncategorized (Gentoo Package List)
river,https://codeberg.org/river/river,Uncategorized (Gentoo Package List)
rla-es,https://github.com/sbosio/rla-es,Uncategorized (Gentoo Package List)
rlottie,https://github.com/Samsung/rlottie,Uncategorized (Gentoo Package List)
rlwrap,https://github.com/hanslub42/rlwrap,Uncategorized (Gentoo Package List)
rmagick,https://github.com/rmagick/rmagick,Uncategorized (Gentoo Package List)
rmahjong,https://github.com/spirali/rmahjong,Uncategorized (Gentoo Package List)
rmpc,https://github.com/mierak/rmpc,Uncategorized (Gentoo Package List)
rnc-mode,https://github.com/TreeRex/rnc-mode,Uncategorized (Gentoo Package List)
rng-tools,https://github.com/nhorman/rng-tools,Uncategorized (Gentoo Package List)
rnp,https://github.com/rnpgp/rnp,Uncategorized (Gentoo Package List)
roadie,https://github.com/Mange/roadie,Uncategorized (Gentoo Package List)
roadie-rails,https://github.com/Mange/roadie-rails,Uncategorized (Gentoo Package List)
robin-map,https://github.com/Tessil/robin-map,Uncategorized (Gentoo Package List)
roboto,https://github.com/googlefonts/roboto,Uncategorized (Gentoo Package List)
robotraconteur_companion,https://github.com/robotraconteur/robotraconteur_companion,Uncategorized (Gentoo Package List)
robotraconteur,https://github.com/robotraconteur/robotraconteur,Uncategorized (Gentoo Package List)
rocBLAS,https://github.com/ROCm/rocBLAS,Uncategorized (Gentoo Package List)
ROCdbgapi,https://github.com/ROCm/ROCdbgapi,Uncategorized (Gentoo Package List)
rocFFT,https://github.com/ROCm/rocFFT,Uncategorized (Gentoo Package List)
Rocket.Chat.Electron,https://github.com/RocketChat/Rocket.Chat.Electron,Uncategorized (Gentoo Package List)
rocksdb,https://github.com/facebook/rocksdb,Uncategorized (Gentoo Package List)
rocm_bandwidth_test,https://github.com/ROCm/rocm_bandwidth_test,Uncategorized (Gentoo Package List)
rocm-cmake,https://github.com/ROCm/rocm-cmake,Uncategorized (Gentoo Package List)
rocm-core,https://github.com/ROCm/rocm-core,Uncategorized (Gentoo Package List)
rocminfo,https://github.com/ROCm/rocminfo,Uncategorized (Gentoo Package List)
rocm-libraries,https://github.com/ROCm/rocm-libraries,Uncategorized (Gentoo Package List)
rocm_smi_lib,https://github.com/ROCm/rocm_smi_lib,Uncategorized (Gentoo Package List)
rocPRIM,https://github.com/ROCm/rocPRIM,Uncategorized (Gentoo Package List)
rocRAND,https://github.com/ROCm/rocRAND,Uncategorized (Gentoo Package List)
ROCR-Runtime,https://github.com/ROCm/ROCR-Runtime,Uncategorized (Gentoo Package List)
rocSOLVER,https://github.com/ROCm/rocSOLVER,Uncategorized (Gentoo Package List)
rocSPARSE,https://github.com/ROCm/rocSPARSE,Uncategorized (Gentoo Package List)
rocThrust,https://github.com/ROCm/rocThrust,Uncategorized (Gentoo Package List)
roc-toolkit,https://github.com/roc-streaming/roc-toolkit,Uncategorized (Gentoo Package List)
roctracer,https://github.com/ROCm/roctracer,Uncategorized (Gentoo Package List)
rocWMMA,https://github.com/ROCm/rocWMMA,Uncategorized (Gentoo Package List)
rofi-calc,https://github.com/svenstaro/rofi-calc,Uncategorized (Gentoo Package List)
rofi-emoji,https://github.com/Mange/rofi-emoji,Uncategorized (Gentoo Package List)
rofi-file-browser-extended,https://github.com/marvinkreis/rofi-file-browser-extended,Uncategorized (Gentoo Package List)
rofi,https://github.com/davatorium/rofi,Uncategorized (Gentoo Package List)
rofi,https://github.com/lbonn/rofi,Uncategorized (Gentoo Package List)
rogauracore,https://github.com/wroberts/rogauracore,Uncategorized (Gentoo Package List)
rog-daemon,https://github.com/mechakotik/rog-daemon,Uncategorized (Gentoo Package List)
roll,https://github.com/matteocorti/roll,Uncategorized (Gentoo Package List)
ronn-ng,https://github.com/apjanke/ronn-ng,Uncategorized (Gentoo Package List)
rootlesskit,https://github.com/rootless-containers/rootlesskit,Uncategorized (Gentoo Package List)
ropemode,https://github.com/python-rope/ropemode,Uncategorized (Gentoo Package List)
ROPgadget,https://github.com/JonathanSalwan/ROPgadget,Uncategorized (Gentoo Package List)
Ropper,https://github.com/sashs/Ropper,Uncategorized (Gentoo Package List)
roswell,https://github.com/roswell/roswell,Uncategorized (Gentoo Package List)
rotix,https://github.com/shemminga/rotix,Uncategorized (Gentoo Package List)
rotp,https://github.com/mdp/rotp,Uncategorized (Gentoo Package List)
rouge,https://github.com/jneen/rouge,Uncategorized (Gentoo Package List)
rouge,https://github.com/rouge-ruby/rouge,Uncategorized (Gentoo Package List)
roundcubemail,https://github.com/roundcube/roundcubemail,Uncategorized (Gentoo Package List)
routes,https://github.com/bbangert/routes,Uncategorized (Gentoo Package List)
rover,https://github.com/lecram/rover,Uncategorized (Gentoo Package List)
rpcs3,https://github.com/RPCS3/rpcs3,Uncategorized (Gentoo Package List)
rpcsvc-proto,https://github.com/thkukuk/rpcsvc-proto,Uncategorized (Gentoo Package List)
rpg-cli,https://github.com/facundoolano/rpg-cli,Uncategorized (Gentoo Package List)
rpl,https://github.com/rrthomas/rpl,Uncategorized (Gentoo Package List)
rply,https://github.com/alex/rply,Uncategorized (Gentoo Package List)
rpm-sequoia,https://github.com/rpm-software-management/rpm-sequoia,Uncategorized (Gentoo Package List)
rpm-spec-mode,https://github.com/stigbjorlykke/rpm-spec-mode,Uncategorized (Gentoo Package List)
rpp,https://github.com/ROCm/rpp,Uncategorized (Gentoo Package List)
rpyc,https://github.com/tomerfiliba-org/rpyc,Uncategorized (Gentoo Package List)
rqlite,https://github.com/rqlite/rqlite,Uncategorized (Gentoo Package List)
rqrcode_core,https://github.com/whomwah/rqrcode_core,Uncategorized (Gentoo Package List)
rqrcode,https://github.com/whomwah/rqrcode,Uncategorized (Gentoo Package List)
rrdtool-1.x,https://github.com/oetiker/rrdtool-1.x,Uncategorized (Gentoo Package List)
rr,https://github.com/rr-debugger/rr,Uncategorized (Gentoo Package List)
rr,https://github.com/rr/rr,Uncategorized (Gentoo Package List)
rsgain,https://github.com/complexlogic/rsgain,Uncategorized (Gentoo Package List)
rspamd,https://github.com/rspamd/rspamd,Uncategorized (Gentoo Package List)
rspec-block_is_expected,https://github.com/pboling/rspec-block_is_expected,Uncategorized (Gentoo Package List)
rspec-expectations,https://github.com/rspec/rspec-expectations,Uncategorized (Gentoo Package List)
rspec-files,https://github.com/socketry/rspec-files,Uncategorized (Gentoo Package List)
rspec,https://github.com/rspec/rspec,Uncategorized (Gentoo Package List)
rspec-memory,https://github.com/socketry/rspec-memory,Uncategorized (Gentoo Package List)
rspec-mocks,https://github.com/rspec/rspec-mocks,Uncategorized (Gentoo Package List)
rspec-pending_for,https://github.com/pboling/rspec-pending_for,Uncategorized (Gentoo Package List)
rspec-rails,https://github.com/rspec/rspec-rails,Uncategorized (Gentoo Package List)
rspec-stubbed_env,https://github.com/galtzo-floss/rspec-stubbed_env,Uncategorized (Gentoo Package List)
rspec-stubbed_env,https://github.com/pboling/rspec-stubbed_env,Uncategorized (Gentoo Package List)
rss2email,https://github.com/rss2email/rss2email,Uncategorized (Gentoo Package List)
rssguard,https://github.com/martinrotter/rssguard,Uncategorized (Gentoo Package List)
rss,https://github.com/ruby/rss,Uncategorized (Gentoo Package List)
rsstail,https://github.com/folkertvanheusden/rsstail,Uncategorized (Gentoo Package List)
rsync-bpc,https://github.com/backuppc/rsync-bpc,Uncategorized (Gentoo Package List)
rsyslog,https://github.com/rsyslog/rsyslog,Uncategorized (Gentoo Package List)
rtabmap,https://github.com/introlab/rtabmap,Uncategorized (Gentoo Package List)
rtaudio,https://github.com/thestk/rtaudio,Uncategorized (Gentoo Package List)
RTC-Testbench,https://github.com/Linutronix/RTC-Testbench,Uncategorized (Gentoo Package List)
RTIMULib,https://github.com/RPi-Distro/RTIMULib,Uncategorized (Gentoo Package List)
rtkit,https://github.com/heftig/rtkit,Uncategorized (Gentoo Package List)
rtl_433,https://github.com/merbanan/rtl_433,Uncategorized (Gentoo Package List)
rtl8192eu-linux-driver,https://github.com/Mange/rtl8192eu-linux-driver,Uncategorized (Gentoo Package List)
rtl8821ce,https://github.com/tomaspinho/rtl8821ce,Uncategorized (Gentoo Package List)
rtl88-Themes,https://github.com/rtlewis88/rtl88-Themes,Uncategorized (Gentoo Package List)
rtl88x2bu,https://github.com/cilynx/rtl88x2bu,Uncategorized (Gentoo Package List)
rtlamr,https://github.com/bemasher/rtlamr,Uncategorized (Gentoo Package List)
rtl-sdr-blog,https://github.com/rtlsdrblog/rtl-sdr-blog,Uncategorized (Gentoo Package List)
rtl-sdr,https://github.com/osmocom/rtl-sdr,Uncategorized (Gentoo Package List)
rtorrent,https://github.com/rakshasa/rtorrent,Uncategorized (Gentoo Package List)
rtrlib,https://github.com/rtrlib/rtrlib,Uncategorized (Gentoo Package List)
rtsp-linux,https://github.com/maru-sama/rtsp-linux,Uncategorized (Gentoo Package List)
rubber,https://gitlab.com/latex-rubber/rubber,Uncategorized (Gentoo Package List)
ruby-feedparser,https://github.com/feed2imap/ruby-feedparser,Uncategorized (Gentoo Package List)
rubygems,https://github.com/rubygems/rubygems,Uncategorized (Gentoo Package List)
ruby-git,https://github.com/ruby-git/ruby-git,Uncategorized (Gentoo Package List)
ruby-gnome,https://github.com/ruby-gnome/ruby-gnome,Uncategorized (Gentoo Package List)
ruby-gpgme,https://github.com/ueno/ruby-gpgme,Uncategorized (Gentoo Package List)
ruby-hocon,https://github.com/puppetlabs/ruby-hocon,Uncategorized (Gentoo Package List)
ruby-install,https://github.com/postmodern/ruby-install,Uncategorized (Gentoo Package List)
ruby-jwt,https://github.com/jwt/ruby-jwt,Uncategorized (Gentoo Package List)
ruby-lsp,https://github.com/Shopify/ruby-lsp,Uncategorized (Gentoo Package List)
ruby-macho,https://github.com/Homebrew/ruby-macho,Uncategorized (Gentoo Package List)
ruby-mp3info,https://github.com/moumar/ruby-mp3info,Uncategorized (Gentoo Package List)
ruby-mqtt,https://github.com/njh/ruby-mqtt,Uncategorized (Gentoo Package List)
ruby-net-ldap,https://github.com/ruby-ldap/ruby-net-ldap,Uncategorized (Gentoo Package List)
ruby-oembed,https://github.com/ruby-oembed/ruby-oembed,Uncategorized (Gentoo Package List)
ruby-pg,https://github.com/ged/ruby-pg,Uncategorized (Gentoo Package List)
ruby-prof,https://github.com/ruby-prof/ruby-prof,Uncategorized (Gentoo Package List)
ruby-progressbar,https://github.com/jfelchner/ruby-progressbar,Uncategorized (Gentoo Package List)
ruby-sass,https://github.com/sass/ruby-sass,Uncategorized (Gentoo Package List)
ruby_smb,https://github.com/rapid7/ruby_smb,Uncategorized (Gentoo Package List)
ruby-unf,https://github.com/knu/ruby-unf,Uncategorized (Gentoo Package List)
ruby-warning,https://github.com/jeremyevans/ruby-warning,Uncategorized (Gentoo Package List)
ruby-xdr,https://github.com/astroband/ruby-xdr,Uncategorized (Gentoo Package List)
rubyzip,https://github.com/rubyzip/rubyzip,Uncategorized (Gentoo Package List)
ruffle,https://github.com/ruffle-rs/ruffle,Uncategorized (Gentoo Package List)
rum,https://github.com/postgrespro/rum,Uncategorized (Gentoo Package List)
runc,https://github.com/opencontainers/runc,Uncategorized (Gentoo Package List)
rundeck-cli,https://github.com/rundeck/rundeck-cli,Uncategorized (Gentoo Package List)
runme,https://github.com/stateful/runme,Uncategorized (Gentoo Package List)
Russian,https://github.com/RHVoice/Russian,Uncategorized (Gentoo Package List)
rust-bindgen,https://github.com/rust-lang/rust-bindgen,Uncategorized (Gentoo Package List)
rustdesk,https://github.com/rustdesk/rustdesk.git,Productivity
rust,https://github.com/rust-lang/rust.git,Programming language
rustls-ffi,https://github.com/rustls/rustls-ffi,Uncategorized (Gentoo Package List)
rust-mode,https://github.com/rust-lang/rust-mode,Uncategorized (Gentoo Package List)
RustScan,https://github.com/RustScan/RustScan,Uncategorized (Gentoo Package List)
rust-script,https://github.com/fornwall/rust-script,Uncategorized (Gentoo Package List)
rustsec,https://github.com/rustsec/rustsec,Uncategorized (Gentoo Package List)
rustsec,https://github.com/RustSec/rustsec,Uncategorized (Gentoo Package List)
rustup,https://github.com/rust-lang/rustup,Uncategorized (Gentoo Package List)
rust.vim,https://github.com/rust-lang/rust.vim,Uncategorized (Gentoo Package List)
rustworkx,https://github.com/Qiskit/rustworkx,Uncategorized (Gentoo Package List)
ruTorrent,https://github.com/Novik/ruTorrent,Uncategorized (Gentoo Package List)
rwhoisd,https://github.com/arineng/rwhoisd,Uncategorized (Gentoo Package List)
rye,https://github.com/astral-sh/rye,Uncategorized (Gentoo Package List)
RyzenAdj,https://github.com/FlyGoat/RyzenAdj,Uncategorized (Gentoo Package List)
ryzen_monitor,https://github.com/hattedsquirrel/ryzen_monitor,Uncategorized (Gentoo Package List)
ryzen_smu,https://gitlab.com/leogx9r/ryzen_smu,Uncategorized (Gentoo Package List)
rz-ghidra,https://github.com/rizinorg/rz-ghidra,Uncategorized (Gentoo Package List)
s25client,https://github.com/Return-To-The-Roots/s25client,Uncategorized (Gentoo Package List)
s2n,https://github.com/awslabs/s2n,Uncategorized (Gentoo Package List)
s2n-tls,https://github.com/aws/s2n-tls,Uncategorized (Gentoo Package List)
s3backer,https://github.com/archiecobbs/s3backer,Uncategorized (Gentoo Package List)
s3fs-fuse,https://github.com/s3fs-fuse/s3fs-fuse,Uncategorized (Gentoo Package List)
s4cmd,https://github.com/bloomreach/s4cmd,Uncategorized (Gentoo Package List)
